worker_key,image_id,image_path,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_z_m,distance_class_3
3people-garage_000597#2,3people-garage_000597,images/3people-garage_000597.png,2,644.141113,347.25473,713.25592,525.002563,7.152344,>6
3people-garage_000597#3,3people-garage_000597,images/3people-garage_000597.png,3,732.431396,366.042145,804.235474,539.563965,6.753906,>6
3people-garage_000605#1,3people-garage_000605,images/3people-garage_000605.png,1,388.001587,335.983917,466.509705,595.425476,4.785156,3-6
3people-garage_000605#2,3people-garage_000605,images/3people-garage_000605.png,2,634.128174,348.769989,710.510986,524.251282,7.449219,>6
3people-garage_000605#3,3people-garage_000605,images/3people-garage_000605.png,3,740.801086,363.574432,817.792236,553.523743,5.964844,3-6
3people-garage_000616#1,3people-garage_000616,images/3people-garage_000616.png,1,427.120422,338.730133,496.774109,559.516663,5.835938,3-6
3people-garage_000616#2,3people-garage_000616,images/3people-garage_000616.png,2,683.416443,350.859558,733.624573,510.651672,8.125,>6
3people-garage_000616#3,3people-garage_000616,images/3people-garage_000616.png,3,721.85968,357.412384,803.883057,586.335205,5.054688,3-6
3people-garage_000629#1,3people-garage_000629,images/3people-garage_000629.png,1,426.838989,350.58902,490.13443,533.370483,7.027344,>6
3people-garage_000629#2,3people-garage_000629,images/3people-garage_000629.png,2,586.840027,351.6427,697.097534,623.515869,4.242188,3-6
3people-garage_000629#3,3people-garage_000629,images/3people-garage_000629.png,3,696.787354,352.942474,753.414917,504.340576,8.078125,>6
3people-garage_000638#1,3people-garage_000638,images/3people-garage_000638.png,1,407.973724,366.474152,464.945709,512.437134,7.628906,>6
3people-garage_000638#2,3people-garage_000638,images/3people-garage_000638.png,2,490.088379,351.656464,581.260803,656.769958,3.775391,3-6
3people-garage_000638#3,3people-garage_000638,images/3people-garage_000638.png,3,726.031555,350.831116,789.096008,515.231445,7.835938,>6
3people-garage_000640#1,3people-garage_000640,images/3people-garage_000640.png,1,410.863129,375.445343,463.886627,511.667023,7.820312,>6
3people-garage_000640#2,3people-garage_000640,images/3people-garage_000640.png,2,454.764679,349.241364,554.680908,655.879272,3.713867,3-6
3people-garage_000640#3,3people-garage_000640,images/3people-garage_000640.png,3,732.631775,350.507721,795.376648,513.305664,7.355469,>6
3people-garage_000653#1,3people-garage_000653,images/3people-garage_000653.png,1,218.794806,346.749847,375.965339,714.560181,3.253906,3-6
3people-garage_000653#2,3people-garage_000653,images/3people-garage_000653.png,2,401.688538,357.879456,446.142883,496.816132,8.921875,>6
3people-garage_000653#3,3people-garage_000653,images/3people-garage_000653.png,3,821.879883,346.413025,901.297852,546.33197,6.34375,>6
3people-garage_000660#1,3people-garage_000660,images/3people-garage_000660.png,1,87.978927,344.191554,264.597564,714.116572,3.100586,3-6
3people-garage_000660#2,3people-garage_000660,images/3people-garage_000660.png,2,411.518005,359.308777,451.547791,489.90564,9.757812,>6
3people-garage_000660#3,3people-garage_000660,images/3people-garage_000660.png,3,863.499207,343.366516,958.122803,561.255615,5.542969,3-6
3people-garage_000678#1,3people-garage_000678,images/3people-garage_000678.png,1,0.175415,352.798096,107.988419,670.97998,3.673828,3-6
3people-garage_000678#2,3people-garage_000678,images/3people-garage_000678.png,2,474.289307,361.881317,511.227539,482.585724,10.460938,>6
3people-garage_000678#3,3people-garage_000678,images/3people-garage_000678.png,3,829.324219,319.656586,959.362427,633.453125,4.03125,3-6
3people-garage_000688#1,3people-garage_000688,images/3people-garage_000688.png,1,34.547195,354.746216,137.008759,624.200928,4.109375,3-6
3people-garage_000688#2,3people-garage_000688,images/3people-garage_000688.png,2,490.062836,361.326538,536.993286,489.943939,9.304688,>6
3people-garage_000688#3,3people-garage_000688,images/3people-garage_000688.png,3,746.341919,316.466827,915.965332,719.526855,3.341797,3-6
3people-garage_000696#1,3people-garage_000696,images/3people-garage_000696.png,1,110.069046,358.403534,190.638474,602.063599,4.851562,3-6
3people-garage_000696#2,3people-garage_000696,images/3people-garage_000696.png,2,478.422089,356.32959,527.545227,496.928589,8.675781,>6
3people-garage_000696#3,3people-garage_000696,images/3people-garage_000696.png,3,719.097717,295.312805,909.625183,719.637817,2.570312,<3
3people-garage_000705#1,3people-garage_000705,images/3people-garage_000705.png,1,167.690063,368.175293,267.202789,579.086975,5.441406,3-6
3people-garage_000705#2,3people-garage_000705,images/3people-garage_000705.png,2,456.486328,356.803406,508.959229,510.443024,8.203125,>6
3people-garage_000705#3,3people-garage_000705,images/3people-garage_000705.png,3,580.699463,254.457962,800.820068,719.373047,1.827148,<3
3people-garage_000719#1,3people-garage_000719,images/3people-garage_000719.png,1,0.356953,202.446625,166.485809,718.743347,1.138672,<3
3people-garage_000719#2,3people-garage_000719,images/3people-garage_000719.png,2,255.266006,365.572815,337.57428,562.9552,5.921875,3-6
3people-garage_000719#3,3people-garage_000719,images/3people-garage_000719.png,3,407.465698,352.718597,467.948456,532.491943,7.042969,>6
3people-garage_000723#1,3people-garage_000723,images/3people-garage_000723.png,1,288.635834,366.516022,349.1633,556.427795,5.960938,3-6
3people-garage_000723#2,3people-garage_000723,images/3people-garage_000723.png,2,398.499664,352.144409,464.135284,542.460083,6.535156,>6
3people-garage_000739#1,3people-garage_000739,images/3people-garage_000739.png,1,298.654938,342.395599,386.031219,584.03418,5.21875,3-6
3people-garage_000739#2,3people-garage_000739,images/3people-garage_000739.png,2,384.014818,364.252365,436.076086,538.810114,7.738281,>6
3people-garage_000741#1,3people-garage_000741,images/3people-garage_000741.png,1,298.209503,341.187744,382.593933,595.418579,5.136719,3-6
3people-garage_000741#2,3people-garage_000741,images/3people-garage_000741.png,2,403.375122,377.752106,450.53064,532.998352,6.945312,>6
3people-garage_000758#1,3people-garage_000758,images/3people-garage_000758.png,1,0.0907,328.328888,77.437553,680.783997,3.429688,3-6
3people-garage_000758#2,3people-garage_000758,images/3people-garage_000758.png,2,156.299698,324.546936,288.216553,690.270813,3.599609,3-6
3people-garage_000758#3,3people-garage_000758,images/3people-garage_000758.png,3,511.061096,365.296631,562.452393,541.600464,6.5,>6
3people-garage_000762#1,3people-garage_000762,images/3people-garage_000762.png,1,0.885395,331.359344,143.92659,679.239441,3.625,3-6
3people-garage_000762#2,3people-garage_000762,images/3people-garage_000762.png,2,106.746506,314.805542,261.247711,720,3.207031,3-6
3people-garage_000762#3,3people-garage_000762,images/3people-garage_000762.png,3,528.662659,369.974548,600.362549,549.674805,6.210938,>6
3people-garage_000773#1,3people-garage_000773,images/3people-garage_000773.png,1,60.051727,289.009918,274.420746,720,2.373047,<3
3people-garage_000773#2,3people-garage_000773,images/3people-garage_000773.png,2,226.445068,333.560669,298.78006,604.414856,4.617188,3-6
3people-garage_000773#3,3people-garage_000773,images/3people-garage_000773.png,3,556.387146,365.759918,640.575989,575.186462,5.355469,3-6
3people-garage_000781#1,3people-garage_000781,images/3people-garage_000781.png,1,93.553391,264.122528,332.058868,718.464294,1.824219,<3
3people-garage_000781#2,3people-garage_000781,images/3people-garage_000781.png,2,332.039612,339.373718,408.02832,584.949829,5.046875,3-6
3people-garage_000781#3,3people-garage_000781,images/3people-garage_000781.png,3,596.302246,357.20517,688.891724,596.4729,4.933594,3-6
3people-garage_000798#1,3people-garage_000798,images/3people-garage_000798.png,1,490.334198,349.908508,546.59314,548.245239,6.28125,>6
3people-garage_000798#2,3people-garage_000798,images/3people-garage_000798.png,2,537.076721,248.973816,778.389954,719.144897,1.569336,<3
3people-garage_000798#3,3people-garage_000798,images/3people-garage_000798.png,3,772.315979,356.787842,901.930481,600.60321,4.75,3-6
3people-garage_000800#1,3people-garage_000800,images/3people-garage_000800.png,1,505.085724,347.956238,567.236633,534.856567,6.271484,>6
3people-garage_000800#2,3people-garage_000800,images/3people-garage_000800.png,2,591.692505,249.306656,840.91449,719.196838,1.539062,<3
3people-garage_000800#3,3people-garage_000800,images/3people-garage_000800.png,3,787.276428,355.484283,897.065369,593.627319,,3-6
3people-garage_000810#1,3people-garage_000810,images/3people-garage_000810.png,1,563.983643,354.395264,618.47168,519.26947,7.482422,>6
3people-garage_000810#2,3people-garage_000810,images/3people-garage_000810.png,2,730.165833,276.373901,919.966553,719.736328,2.142578,<3
3people-garage_000824#1,3people-garage_000824,images/3people-garage_000824.png,1,565.45707,354.122192,631.135293,499.858429,7.667969,>6
3people-garage_000824#2,3people-garage_000824,images/3people-garage_000824.png,2,741.333801,303.926514,917.449036,700.060974,3.15625,3-6
3people-garage_000834#1,3people-garage_000834,images/3people-garage_000834.png,1,509.173187,356.416077,544.915894,489.037537,8.976562,>6
3people-garage_000834#2,3people-garage_000834,images/3people-garage_000834.png,2,731.52063,316.973724,870.848877,645.53833,3.878906,3-6
3people-garage_000841#1,3people-garage_000841,images/3people-garage_000841.png,1,456.615692,356.361938,502.81485,488.973724,9.445312,>6
3people-garage_000841#2,3people-garage_000841,images/3people-garage_000841.png,2,730.168579,327.587677,830.984985,625.781799,4.371094,3-6
3people-garage_000856#1,3people-garage_000856,images/3people-garage_000856.png,1,345.618073,355.734833,379.541199,491.496368,9.285156,>6
3people-garage_000856#2,3people-garage_000856,images/3people-garage_000856.png,2,682.609192,336.202148,770.370911,564.988586,5.550781,3-6
3people-garage_000863#1,3people-garage_000863,images/3people-garage_000863.png,1,290.846802,356.010803,328.932861,491.551514,9.320312,>6
3people-garage_000863#2,3people-garage_000863,images/3people-garage_000863.png,2,655.592102,366.741058,690.652405,477.000488,,>6
3people-garage_000863#3,3people-garage_000863,images/3people-garage_000863.png,3,678.490601,337.061584,745.245178,549.148071,5.964844,3-6
3people-garage_000879#1,3people-garage_000879,images/3people-garage_000879.png,1,156.458191,359.376801,206.790131,499.341339,8.621094,>6
3people-garage_000879#2,3people-garage_000879,images/3people-garage_000879.png,2,550.526611,375.258636,602.788025,475.870605,11.015625,>6
3people-garage_000879#3,3people-garage_000879,images/3people-garage_000879.png,3,640.513367,345.423798,702.357788,526.773987,7.324219,>6
3people-garage_000889#1,3people-garage_000889,images/3people-garage_000889.png,1,487.663513,372.754944,539.217041,477.46344,11.246094,>6
3people-garage_000889#2,3people-garage_000889,images/3people-garage_000889.png,2,632.452148,346.044342,678.372803,510.155914,8.078125,>6
3people-garage_000890#1,3people-garage_000890,images/3people-garage_000890.png,1,482.91745,371.470764,536.791016,478.568329,11.179688,>6
3people-garage_000890#2,3people-garage_000890,images/3people-garage_000890.png,2,629.788574,350.462463,676.989868,508.319733,8.03125,>6
3people-garage_000909#1,3people-garage_000909,images/3people-garage_000909.png,1,404.824768,373.82019,447.028381,491.253967,9.492188,>6
3people-garage_000909#2,3people-garage_000909,images/3people-garage_000909.png,2,604.206299,360.249512,640.042175,488.170563,9.570312,>6
3people-garage_000912#1,3people-garage_000912,images/3people-garage_000912.png,1,380.110382,371.822357,427.060455,495.584473,8.804688,>6
3people-garage_000912#2,3people-garage_000912,images/3people-garage_000912.png,2,599.350586,355.203552,635.505676,481.9487,9.820312,>6
3people-garage_000920#1,3people-garage_000920,images/3people-garage_000920.png,1,0.119399,341.589569,46.9109,573.064087,5.154297,3-6
3people-garage_000920#2,3people-garage_000920,images/3people-garage_000920.png,2,331.720398,373.112518,370.478149,502.303894,8.695312,>6
3people-garage_000920#3,3people-garage_000920,images/3people-garage_000920.png,3,580.052124,357.683197,620.216125,477.543213,10.953125,>6
3people-garage_000931#1,3people-garage_000931,images/3people-garage_000931.png,1,56.813828,342.896637,153.033524,575.217957,5.003906,3-6
3people-garage_000931#2,3people-garage_000931,images/3people-garage_000931.png,2,229.100418,375.155457,297.625519,512.09491,8.203125,>6
3people-garage_000931#3,3people-garage_000931,images/3people-garage_000931.png,3,557.625977,362.318054,592.66687,467.256439,11.875,>6
3people-garage_000941#1,3people-garage_000941,images/3people-garage_000941.png,1,147.852759,374.058244,191.584579,511.695349,6.488281,>6
3people-garage_000941#2,3people-garage_000941,images/3people-garage_000941.png,2,166.787674,339.974468,267.234505,581.101883,5.070312,3-6
3people-garage_000941#3,3people-garage_000941,images/3people-garage_000941.png,3,522.707275,367.244202,560.158752,464.503601,12.882812,>6
3people-garage_000951#1,3people-garage_000951,images/3people-garage_000951.png,1,310.885071,335.812805,420.910797,595.695129,4.777344,3-6
3people-garage_000951#2,3people-garage_000951,images/3people-garage_000951.png,2,480.826111,355.021158,520.953474,463.813782,12.125,>6
3people-garage_000963#1,3people-garage_000963,images/3people-garage_000963.png,1,426.038907,361.430939,468.859586,463.775025,12.390625,>6
3people-garage_000963#2,3people-garage_000963,images/3people-garage_000963.png,2,499.657471,333.824176,563.402002,591.224915,4.90625,3-6
3people-garage_000976#1,3people-garage_000976,images/3people-garage_000976.png,1,363.278233,365.334264,417.746603,472.494591,11.769531,>6
3people-garage_000976#2,3people-garage_000976,images/3people-garage_000976.png,2,653.594299,334.810089,745.759705,573.975647,5.328125,3-6
3people-garage_000985#1,3people-garage_000985,images/3people-garage_000985.png,1,0.028061,363.890625,82.66333,596.147339,4.890625,3-6
3people-garage_000985#2,3people-garage_000985,images/3people-garage_000985.png,2,335.295166,365.164612,370.155884,468.233948,12.101562,>6
3people-garage_000985#3,3people-garage_000985,images/3people-garage_000985.png,3,707.391724,342.716949,793.903076,554.571594,5.90625,3-6
3people-garage_000992#1,3people-garage_000992,images/3people-garage_000992.png,1,44.154251,363.120941,158.172791,603.35437,4.675781,3-6
3people-garage_000992#2,3people-garage_000992,images/3people-garage_000992.png,2,308.931061,355.030308,350.238329,471.431531,11.574219,>6
3people-garage_000992#3,3people-garage_000992,images/3people-garage_000992.png,3,737.460205,343.905334,821.23114,539.744507,6.414062,>6
3people-garage_001002#1,3people-garage_001002,images/3people-garage_001002.png,1,173.319214,355.082977,255.945969,615.968628,4.4375,3-6
3people-garage_001002#2,3people-garage_001002,images/3people-garage_001002.png,2,283.255717,358.441263,323.286418,477.141571,10.363281,>6
3people-garage_001002#3,3people-garage_001002,images/3people-garage_001002.png,3,753.999268,350.615173,818.69281,523.783142,7.484375,>6
3people-garage_001017#1,3people-garage_001017,images/3people-garage_001017.png,1,248.009995,358.898102,294.826569,490.90744,10.382812,>6
3people-garage_001017#2,3people-garage_001017,images/3people-garage_001017.png,2,375.556213,359.063995,467.06546,617.014648,4.345703,3-6
3people-garage_001017#3,3people-garage_001017,images/3people-garage_001017.png,3,736.501831,355.749603,788.0578,492.780151,8.617188,>6
3people-garage_001020#1,3people-garage_001020,images/3people-garage_001020.png,1,243.171799,358.405518,293.688934,492.345154,9.71875,>6
3people-garage_001020#2,3people-garage_001020,images/3people-garage_001020.png,2,424.981659,360.209229,543.407837,612.843384,4.503906,3-6
3people-garage_001020#3,3people-garage_001020,images/3people-garage_001020.png,3,729.531738,355.288215,778.747555,487.268219,9.5625,>6
3people-garage_001031#1,3people-garage_001031,images/3people-garage_001031.png,1,226.096848,356.376434,281.376434,503.996246,8.75,>6
3people-garage_001031#2,3people-garage_001031,images/3people-garage_001031.png,2,560.30304,358.875031,668.599304,595.455322,4.890625,3-6
3people-garage_001031#3,3people-garage_001031,images/3people-garage_001031.png,3,700.568726,358.597443,745.157654,477.266083,10.921875,>6
3people-garage_001040#1,3people-garage_001040,images/3people-garage_001040.png,1,217.080963,354.680542,271.902008,516.525452,7.828125,>6
3people-garage_001040#2,3people-garage_001040,images/3people-garage_001040.png,2,639.422852,368.477783,719.021179,576.46051,5.207031,3-6
3people-garage_001040#3,3people-garage_001040,images/3people-garage_001040.png,3,675.349698,357.700665,720.292142,486.561505,10.957031,>6
3people-garage_001059#1,3people-garage_001059,images/3people-garage_001059.png,1,155.329056,347.818726,227.427841,545.864868,6.421875,>6
3people-garage_001059#2,3people-garage_001059,images/3people-garage_001059.png,2,577.291748,360.277252,640.905884,464.953247,11.859375,>6
3people-garage_001059#3,3people-garage_001059,images/3people-garage_001059.png,3,712.121887,358.595764,786.594421,539.902222,6.589844,>6
3people-garage_001062#1,3people-garage_001062,images/3people-garage_001062.png,1,139.560898,348.224182,210.353073,557.657104,6.109375,>6
3people-garage_001062#2,3people-garage_001062,images/3people-garage_001062.png,2,571.875977,362.094147,609.902405,464.095459,12.078125,>6
3people-garage_001062#3,3people-garage_001062,images/3people-garage_001062.png,3,715.962402,358.145691,779.157166,540.561462,6.730469,>6
3people-garage_001078#1,3people-garage_001078,images/3people-garage_001078.png,1,26.021885,336.684235,140.24353,595.404785,4.640625,3-6
3people-garage_001078#2,3people-garage_001078,images/3people-garage_001078.png,2,501.966187,362.00235,543.228333,475.25235,11.683594,>6
3people-garage_001078#3,3people-garage_001078,images/3people-garage_001078.png,3,692.594849,369.680511,744.495911,505.776031,8.015625,>6
3people-garage_001085#1,3people-garage_001085,images/3people-garage_001085.png,1,0,335.931152,110.576454,626.728455,4.441406,3-6
3people-garage_001085#2,3people-garage_001085,images/3people-garage_001085.png,2,465.62973,359.298897,517.774841,482.565346,10.226562,>6
3people-garage_001085#3,3people-garage_001085,images/3people-garage_001085.png,3,687.10199,371.0159,736.882141,498.832123,8.339844,>6
3people-garage_001097#1,3people-garage_001097,images/3people-garage_001097.png,1,0.128735,336.560669,49.41235,667.162781,3.755859,3-6
3people-garage_001097#2,3people-garage_001097,images/3people-garage_001097.png,2,425.475769,356.869904,470.102509,493.963348,8.992188,>6
3people-garage_001097#3,3people-garage_001097,images/3people-garage_001097.png,3,670.260925,368.903503,712.300476,482.789978,9.78125,>6
3people-garage_001100#1,3people-garage_001100,images/3people-garage_001100.png,1,397.997253,357.381622,459.26059,497.17807,8.703125,>6
3people-garage_001100#2,3people-garage_001100,images/3people-garage_001100.png,2,663.783203,367.833344,702.272339,480.09549,10.003906,>6
3people-garage_001111#1,3people-garage_001111,images/3people-garage_001111.png,1,0,320.468121,70.115729,676.63081,,<3
3people-garage_001111#2,3people-garage_001111,images/3people-garage_001111.png,2,354.447815,353.098633,407.867523,515.043518,7.617188,>6
3people-garage_001111#3,3people-garage_001111,images/3people-garage_001111.png,3,636.23114,374.444214,684.313538,475.987274,10.6875,>6
3people-garage_001123#1,3people-garage_001123,images/3people-garage_001123.png,1,13.1082,290.113739,231.521088,719.13446,2.355469,<3
3people-garage_001123#2,3people-garage_001123,images/3people-garage_001123.png,2,273.336853,353.911835,340.890778,540.958069,6.734375,>6
3people-garage_001123#3,3people-garage_001123,images/3people-garage_001123.png,3,621.359565,363.214208,677.856356,480.33028,11.046875,>6
3people-garage_001137#1,3people-garage_001137,images/3people-garage_001137.png,1,168.46312,346.336487,262.385925,577.53241,5.664062,3-6
3people-garage_001137#2,3people-garage_001137,images/3people-garage_001137.png,2,316.420654,289.278107,454.651093,719.58252,2.306641,<3
3people-garage_001137#3,3people-garage_001137,images/3people-garage_001137.png,3,616.260343,366.369684,677.794999,478.770518,11.414062,>6
3people-garage_001149#1,3people-garage_001149,images/3people-garage_001149.png,1,144.616135,332.040253,258.970184,633.137939,4.371094,3-6
3people-garage_001149#2,3people-garage_001149,images/3people-garage_001149.png,2,526.424988,294.145477,670.29657,719.489014,2.513672,<3
3people-garage_001159#1,3people-garage_001159,images/3people-garage_001159.png,1,94.730461,313.145844,251.853012,719.42157,3.273438,3-6
3people-garage_001159#2,3people-garage_001159,images/3people-garage_001159.png,2,536.711412,384.540985,586.869248,478.3817,10.5625,>6
3people-garage_001159#3,3people-garage_001159,images/3people-garage_001159.png,3,661.038818,305.040894,804.527405,720,2.935547,<3
3people-garage_001163#1,3people-garage_001163,images/3people-garage_001163.png,1,44.886223,305.311371,230.01091,719.349548,2.939453,<3
3people-garage_001163#2,3people-garage_001163,images/3people-garage_001163.png,2,527.118232,370.310079,566.260028,471.458051,11.15625,>6
3people-garage_001163#3,3people-garage_001163,images/3people-garage_001163.png,3,701.408936,307.884918,846.991699,705.689026,3.066406,3-6
3people-garage_001172#1,3people-garage_001172,images/3people-garage_001172.png,1,78.292117,281.426569,300.899447,719.501795,2.205078,<3
3people-garage_001172#2,3people-garage_001172,images/3people-garage_001172.png,2,483.152252,372.632172,526.857666,472.558685,10.847656,>6
3people-garage_001172#3,3people-garage_001172,images/3people-garage_001172.png,3,731.13092,313.322479,867.263672,668.939941,3.5,3-6
3people-garage_001188#1,3people-garage_001188,images/3people-garage_001188.png,1,425.266876,365.156006,463.511566,481.741364,10.640625,>6
3people-garage_001188#2,3people-garage_001188,images/3people-garage_001188.png,2,541.153564,218.234543,788.861755,719.501648,1.30957,<3
3people-garage_001188#3,3people-garage_001188,images/3people-garage_001188.png,3,746.005737,331.543396,849.201965,601.639343,4.59375,3-6
3people-garage_001196#1,3people-garage_001196,images/3people-garage_001196.png,1,381.899872,380.18634,431.280212,489.22879,10.523438,>6
3people-garage_001196#2,3people-garage_001196,images/3people-garage_001196.png,2,723.253967,334.754211,803.415405,581.954285,4.808594,3-6
3people-garage_001196#3,3people-garage_001196,images/3people-garage_001196.png,3,800.333313,239.259476,959.529602,718.391602,1.521484,<3
3people-garage_001200#1,3people-garage_001200,images/3people-garage_001200.png,1,381.582397,370.341858,419.773987,490.753326,9.375,>6
3people-garage_001200#2,3people-garage_001200,images/3people-garage_001200.png,2,718.141174,338.920624,803.942322,568.418945,5.484375,3-6
3people-garage_001200#3,3people-garage_001200,images/3people-garage_001200.png,3,872.514587,356.671936,959.867249,716.860168,3.060547,3-6
3people-garage_001214#1,3people-garage_001214,images/3people-garage_001214.png,1,317.876709,373.23175,371.811523,507.481201,8.457031,>6
3people-garage_001214#2,3people-garage_001214,images/3people-garage_001214.png,2,696.799438,339.985168,766.19873,539.39325,6.492188,>6
3people-garage_001214#3,3people-garage_001214,images/3people-garage_001214.png,3,838.747984,300.056777,959.392273,718.428467,2.642578,<3
3people-garage_001229#1,3people-garage_001229,images/3people-garage_001229.png,1,253.078857,370.8685,311.026245,531.713013,6.414062,>6
3people-garage_001229#2,3people-garage_001229,images/3people-garage_001229.png,2,669.342407,348.187134,724.833496,516.352905,7.253906,>6
3people-garage_001229#3,3people-garage_001229,images/3people-garage_001229.png,3,711.679172,331.580292,815.660156,641.146462,4.175781,3-6
3people-garage_001237#1,3people-garage_001237,images/3people-garage_001237.png,1,216.168823,369.566803,286.871338,545.547607,6.378906,>6
3people-garage_001237#2,3people-garage_001237,images/3people-garage_001237.png,2,661.922607,338.165131,756.141174,598.951965,4.953125,3-6
3people-garage_001246#1,3people-garage_001246,images/3people-garage_001246.png,1,180.125702,362.682434,258.791748,572.555725,5.533203,3-6
3people-garage_001246#2,3people-garage_001246,images/3people-garage_001246.png,2,632.983948,344.037231,708.447571,556.743713,5.953125,3-6
3people-garage_001258#1,3people-garage_001258,images/3people-garage_001258.png,1,147.62381,365.641846,242.994797,617.706726,4.621094,3-6
3people-garage_001258#2,3people-garage_001258,images/3people-garage_001258.png,2,590.373047,353.926788,652.035645,528.359619,7.007812,>6
3people-garage_001258#3,3people-garage_001258,images/3people-garage_001258.png,3,637.068779,354.43966,680.923381,489.261362,10.121094,>6
3people-garage_001268#1,3people-garage_001268,images/3people-garage_001268.png,1,108.11673,361.921967,213.140945,678.966492,3.701172,3-6
3people-garage_001268#2,3people-garage_001268,images/3people-garage_001268.png,2,546.310791,350.852478,600.371582,507.371979,7.988281,>6
3people-garage_001268#3,3people-garage_001268,images/3people-garage_001268.png,3,626.603577,356.233063,668.476135,476.635529,10.859375,>6
3people-garage_001276#1,3people-garage_001276,images/3people-garage_001276.png,1,86.843918,353.267944,229.47937,719.492798,3.142578,3-6
3people-garage_001276#2,3people-garage_001276,images/3people-garage_001276.png,2,493.00528,351.77298,541.955017,504.141174,8.199219,>6
3people-garage_001276#3,3people-garage_001276,images/3people-garage_001276.png,3,624.326599,358.98819,658.778687,474.120697,11.300781,>6
3people-garage_001288#1,3people-garage_001288,images/3people-garage_001288.png,1,201.082169,345.322449,362.025238,718.616455,2.537109,<3
3people-garage_001288#2,3people-garage_001288,images/3people-garage_001288.png,2,424.144684,357.760803,491.969788,525.101257,7.480469,>6
3people-garage_001288#3,3people-garage_001288,images/3people-garage_001288.png,3,594.746155,363.805847,625.249878,466.942383,12.917969,>6
3people-garage_001291#1,3people-garage_001291,images/3people-garage_001291.png,1,272.312439,337.565735,414.686829,719.11377,2.289062,<3
3people-garage_001291#2,3people-garage_001291,images/3people-garage_001291.png,2,408.699646,352.295837,478.747925,525.55481,7.066406,>6
3people-garage_001291#3,3people-garage_001291,images/3people-garage_001291.png,3,576.429016,360.628082,622.589539,466.604034,12.195312,>6
3people-garage_001307#1,3people-garage_001307,images/3people-garage_001307.png,1,365.426697,343.983429,454.575623,573.312866,5.59375,3-6
3people-garage_001307#2,3people-garage_001307,images/3people-garage_001307.png,2,522.100159,365.490204,550.355591,464.503052,12.722656,>6
3people-garage_001307#3,3people-garage_001307,images/3people-garage_001307.png,3,669.791016,346.199799,818.537109,719.566101,2.380859,<3
3people-garage_001315#1,3people-garage_001315,images/3people-garage_001315.png,1,378.189087,337.153015,479.881287,614.020996,4.667969,3-6
3people-garage_001315#2,3people-garage_001315,images/3people-garage_001315.png,2,484.302345,357.230892,523.200658,468.528969,12.390625,>6
3people-garage_001315#3,3people-garage_001315,images/3people-garage_001315.png,3,823.098694,337.162109,959.407898,718.814514,2.541992,<3
3people-garage_001329#1,3people-garage_001329,images/3people-garage_001329.png,1,341.688141,314.79715,492.248474,719.841064,3.226562,3-6
3people-garage_001331#1,3people-garage_001331,images/3people-garage_001331.png,1,333.371155,310.019257,480.915894,719.290527,3.033203,3-6
3people-garage_001349#1,3people-garage_001349,images/3people-garage_001349.png,1,58.470943,213.051453,347.625305,718.600525,1.297852,<3
3people-garage_001349#2,3people-garage_001349,images/3people-garage_001349.png,2,361.01413,368.168335,398.675537,473.462769,,>6
3people-garage_001351#1,3people-garage_001351,images/3people-garage_001351.png,1,104.950729,208.413483,352.111908,719.115601,1.134766,<3
3people-garage_001351#2,3people-garage_001351,images/3people-garage_001351.png,2,350.443268,366.125488,388.342529,473.807281,,>6
3people-garage_001368#1,3people-garage_001368,images/3people-garage_001368.png,1,308.328369,361.725739,354.661927,490.735248,10.515625,>6
3people-garage_001368#2,3people-garage_001368,images/3people-garage_001368.png,2,614.464417,245.705994,932.052795,719.163635,1.527344,<3
3people-garage_001368#3,3people-garage_001368,images/3people-garage_001368.png,3,900.131287,360.408752,959.537842,538.665588,,>6
3people-garage_001379#1,3people-garage_001379,images/3people-garage_001379.png,1,288.580261,359.455658,334.502747,493.511292,9.320312,>6
3people-garage_001379#2,3people-garage_001379,images/3people-garage_001379.png,2,694.919678,295.642395,906.968079,719.722778,2.582031,<3
3people-garage_001384#1,3people-garage_001384,images/3people-garage_001384.png,1,275.672913,359.196808,327.923981,500.759857,8.742188,>6
3people-garage_001384#2,3people-garage_001384,images/3people-garage_001384.png,2,681.960938,307.627625,870.057678,705.800598,3.148438,3-6
3people-garage_001384#3,3people-garage_001384,images/3people-garage_001384.png,3,821.911804,362.104706,867.041342,505.490513,,>6
3people-garage_001395#1,3people-garage_001395,images/3people-garage_001395.png,1,255.273514,360.847809,309.51712,514.210815,7.585938,>6
3people-garage_001395#2,3people-garage_001395,images/3people-garage_001395.png,2,698.523193,331.259308,802.890747,637.507385,4.148438,3-6
3people-garage_001401#1,3people-garage_001401,images/3people-garage_001401.png,1,242.502655,354.503357,298.162811,520.608643,6.828125,>6
3people-garage_001401#2,3people-garage_001401,images/3people-garage_001401.png,2,670.541199,337.088043,786.105103,605.152161,4.796875,3-6
3people-garage_001414#1,3people-garage_001414,images/3people-garage_001414.png,1,203.075684,353.143677,269.522461,537.751892,6.757812,>6
3people-garage_001414#2,3people-garage_001414,images/3people-garage_001414.png,2,628.486084,345.12149,711.936584,553.630432,6.0625,>6
3people-garage_001426#1,3people-garage_001426,images/3people-garage_001426.png,1,177.17952,345.543823,257.625641,562.177979,5.976562,3-6
