recording,loc,r3d_path,frame_id,time_sec,person_count,count_bucket,primary_band,primary_dist_conf2,primary_dist_conf1,primary_gt_distance_m,primary_yolo_conf,primary_bbox_area,primary_sharpness,quality_score,dist_bin_05,boundary_bin_01
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,894,29.811484459089115,1,1,>5,,6.732421875,6.732421875,0.9227138757705688,97961.07993274927,706.6581496232958,0.0,6.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,948,31.61217979202047,1,1,<3,0.62841796875,0.61865234375,0.62841796875,0.9031575918197632,198088.21967501566,568.8162268525955,0.19574706163227815,0.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,960,32.01233416702598,2,2,<3,0.7294921875,0.74365234375,0.7294921875,0.9436677694320679,118781.53310020268,300.2720206478201,0.0863741353999095,0.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,972,32.41248862515204,1,1,<3,0.8916015625,0.90185546875,0.8916015625,0.9255442023277283,143544.09686786495,514.6766545548587,0.1815061611323699,0.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,984,32.81264316709712,2,2,<3,1.1474609375,1.1484375,1.1474609375,0.9262549877166748,81605.73960728478,229.10493214680702,0.08085832411108063,1.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1002,33.412874875124544,3,3+,<3,1.5830078125,1.5849609375,1.5830078125,0.9240272045135498,67750.11500102724,266.035022936924,0.08765778544809733,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1014,33.81302937516011,3,3+,<3,1.94921875,1.9521484375,1.94921875,0.9340635538101196,80630.2056694706,451.1319947853865,0.1284487197469849,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1026,34.21318379207514,3,3+,<3,2.45703125,2.458984375,2.45703125,0.9333257079124451,54945.57826624438,600.364890801133,0.19107067947808196,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1044,34.81341558415443,3,3+,3-5,3.21484375,3.216796875,3.21484375,0.9328882694244385,47999.619764048606,1015.5634640540896,0.3116939667679907,3.0,3.2
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1056,35.21357004204765,3,3+,3-5,3.67578125,3.67578125,3.67578125,0.9061850905418396,42498.71785179712,1235.280934929173,0.28636289900989936,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1068,35.61372454208322,3,3+,3-5,4.15625,4.16015625,4.15625,0.8829202651977539,34392.15411502076,1221.8094795516147,0.18945719868362454,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1086,36.21395645895973,2,2,3-5,4.90234375,4.90625,4.90234375,0.8968168497085571,27264.94924686849,1271.3364301519393,0.19319583840509744,4.5,4.9
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1128,37.61449712514877,2,2,>5,8.109375,6.828125,8.109375,0.8924393653869629,15692.487062036991,1362.9045829932911,0.014591140187198792,8.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1242,41.41596420900896,4,3+,>5,,7.15234375,7.15234375,0.561474084854126,15371.585367321968,2152.1749235324482,0.0,7.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1296,43.21665891702287,3,3+,3-5,4.4609375,4.48046875,4.4609375,0.8938551545143127,35104.24774662405,1927.0148289047697,0.03554067828080973,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1308,43.6168133339379,3,3+,3-5,3.939453125,3.951171875,3.939453125,0.8741892576217651,40563.97843336314,2094.8160453569653,0.054920745686305436,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1326,44.217044834047556,3,3+,3-5,3.197265625,3.20703125,3.197265625,0.932836651802063,49526.11931251362,1962.840325688829,0.35979036593382513,3.0,3.1
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1338,44.61719920905307,3,3+,<3,2.642578125,2.61328125,2.642578125,0.8871281147003174,59625.174460949376,1727.4814800613542,0.0926563821957434,2.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1350,45.017353625036776,3,3+,<3,2.0546875,2.056640625,2.0546875,0.9301977753639221,71911.17417903244,968.31772684516,0.23231470382911443,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1362,45.417507959064096,3,3+,<3,,1.55615234375,1.55615234375,0.9153851866722107,48607.400053124875,819.8526277029501,0.0,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1386,46.21781679196283,2,2,>5,,11.02734375,11.02734375,0.8882787823677063,10157.640654880553,721.8124379183168,0.0,11.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1428,47.61835708399303,2,2,>5,7.5078125,7.5625,7.5078125,0.8511131405830383,10351.682259751484,3039.769803580793,0.03786455719453401,7.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1500,50.01928341714665,2,2,>5,5.078125,5.078125,5.078125,0.8878486752510071,26697.149759448133,2236.5788584814813,0.26680026000005386,5.0,5.0
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1512,50.419437792152166,3,3+,3-5,4.58984375,4.60546875,4.58984375,0.8712546825408936,28212.100542388856,2320.3106025688626,0.18964572716157485,4.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1530,51.01966937514953,3,3+,<3,2.599609375,2.609375,2.599609375,0.9311812520027161,70046.06086711399,872.4380622690434,0.26021069865747376,2.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1542,51.41982383397408,3,3+,3-5,3.515625,3.53125,3.515625,0.9096779823303223,45313.9326628251,1994.715810326232,0.2176776161031549,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1560,52.02005529194139,3,3+,<3,2.876953125,2.884765625,2.876953125,0.9137560129165649,58648.385724023916,1359.9574994873128,0.10546954870990852,2.5,2.8000000000000003
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1572,52.4202096669469,3,3+,<3,2.52734375,2.533203125,2.52734375,0.9216616153717041,70258.74943829747,1242.5456534835057,0.41077130993293026,2.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1584,52.82036416698247,3,3+,<3,2.16796875,2.142578125,2.16796875,0.8994067907333374,57125.50701254886,767.1978135137474,0.10988618802498037,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1596,53.220518541987985,3,3+,<3,2.787109375,2.791015625,2.787109375,0.9289138913154602,61025.9904710087,894.5839362532417,0.3166330836016057,2.5,2.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1614,53.820750209037215,2,2,<3,2.078125,2.0859375,2.078125,0.9363817572593689,84718.63470306667,736.991963630833,0.2629513675363412,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1626,54.22090454213321,2,2,<3,1.65625,1.650390625,1.65625,0.9347461462020874,106393.09011466336,594.5315515120473,0.16940191486365452,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1638,54.62105912505649,2,2,<3,1.30078125,1.298828125,1.30078125,0.9351128935813904,131541.45326344296,442.9607930560273,0.12626385876298818,1.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1650,55.02121354197152,2,2,<3,1.01708984375,1.0205078125,1.01708984375,0.9181010723114014,107593.09201433882,678.4953821501588,0.18203702705711,1.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1662,55.42136787506752,1,1,<3,0.97412109375,0.9853515625,0.97412109375,0.9359222054481506,114396.36858629063,306.7562468335038,0.109393849301792,0.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1674,55.82152229198255,2,2,<3,1.2822265625,1.263671875,1.2822265625,0.9374921917915344,138989.7181495428,833.8970385187064,0.23830316762792608,1.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1686,56.2216767501086,3,3+,<3,1.693359375,1.662109375,1.693359375,0.9389857053756714,106304.49688482471,638.2261131686184,0.082244077602938,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1698,56.62183116702363,3,3+,<3,2.134765625,2.0625,2.134765625,0.9390453100204468,83312.65173306316,620.2867867574605,0.00013975074541944853,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1710,57.02198562514968,3,3+,<3,2.513671875,2.49609375,2.513671875,0.9368526935577393,77250.44512204081,691.4689423982963,0.03186199053540546,2.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1728,57.62221737508662,3,3+,3-5,,3.05078125,3.05078125,0.9079433083534241,51741.884243611246,687.0732618897915,0.0,3.0,3.0
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1740,58.022371750092134,3,3+,3-5,,3.498046875,3.498046875,0.907227635383606,43965.298505913466,705.0443016502485,0.0,3.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1752,58.4225262501277,2,2,3-5,3.48828125,3.505859375,3.48828125,0.917344868183136,46944.29735272098,1159.557576950719,0.22905219932935342,3.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1764,58.822680625133216,2,2,3-5,3.873046875,3.875,3.873046875,0.8959134817123413,39182.19087430835,658.0105169651056,0.12163888014753368,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1776,59.222835124935955,3,3+,3-5,4.1875,4.203125,4.1875,0.8859031200408936,32953.30270931125,1235.9907081327872,0.14948195135309278,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1788,59.62298966711387,3,3+,3-5,4.5078125,4.51171875,4.5078125,0.8797541260719299,26741.067751809955,1518.761330647734,0.13335804771902066,4.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1800,60.023144042119384,2,2,3-5,4.91015625,4.9140625,4.91015625,0.8921610713005066,22625.738652782515,1493.9899999268364,0.10872888436531149,4.5,4.9
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1812,60.42329858406447,2,2,>5,5.16015625,5.16796875,5.16015625,0.8748904466629028,23323.920345742255,1640.9354313658432,0.14509756883430178,5.0,5.1000000000000005
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1824,60.82345304195769,2,2,>5,5.54296875,5.55859375,5.54296875,0.9046865105628967,20489.38594274409,2054.5543091852496,0.14214807703834972,5.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1842,61.423684834036976,2,2,>5,6.16015625,6.171875,6.16015625,0.8767844438552856,15342.845256401226,2134.6303636100283,0.10462765570891845,6.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1854,61.82383929216303,2,2,>5,6.5,6.51953125,6.5,0.8045429587364197,12180.000691458583,2128.0109560240867,0.06613388395544305,6.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1866,62.223993834108114,3,3+,>5,6.8359375,6.890625,6.8359375,0.6378974914550781,11521.62858903408,1929.6668193104767,0.006201940184346339,6.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1878,62.62414825009182,1,1,>5,,7.18359375,7.18359375,0.7372291088104248,10298.147434003651,1855.1129893522102,0.0,7.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1914,63.82461187499575,2,2,>5,9.4609375,8.2578125,9.4609375,0.8387029767036438,9688.39554939419,1579.1438591970743,0.0019860261046998383,9.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1980,66.02546179201454,2,2,>5,8.28125,8.33203125,8.28125,0.9002026915550232,9889.609030410647,1105.1104148071588,0.011218089277421942,8.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,1992,66.42561633395962,2,2,>5,7.6796875,7.76953125,7.6796875,0.8781821131706238,10021.200797975063,1359.1784080395355,0.016323412838512213,7.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2010,67.02584820915945,2,2,>5,7.0546875,7.06640625,7.0546875,0.8972030282020569,12547.064343508333,1387.0058942634198,0.06777506607693534,7.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2028,67.62607995909639,3,3+,>5,6.22265625,6.2265625,6.22265625,0.887284517288208,15647.881869086064,1779.3117349749816,0.09810468903963408,6.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2064,68.82654379215091,3,3+,3-5,4.71484375,4.71875,4.71484375,0.8389503955841064,27741.93921476975,1714.5342259815193,0.22121548635123314,4.5,4.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2076,69.226698334096,3,3+,3-5,4.14453125,4.140625,4.14453125,0.8881482481956482,36629.06277556904,1392.4417685716805,0.18277562302390304,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2088,69.62685304204933,3,3+,3-5,3.556640625,3.5625,3.556640625,0.9540969133377075,52039.60167465918,1345.251604513319,0.28577158319404494,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2100,70.02700749994256,3,3+,<3,2.9453125,2.947265625,2.9453125,0.933485209941864,57353.60271272063,1219.6071332875415,0.3470380718273557,2.5,2.9000000000000004
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2112,70.42716220906004,3,3+,<3,2.326171875,2.330078125,2.326171875,0.92315673828125,83386.01868456602,785.2280716257986,0.2209637265024619,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2124,70.82731687510386,3,3+,<3,1.689453125,1.6865234375,1.689453125,0.9337805509567261,115321.29723000526,687.868952571391,0.1957943955200883,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2136,71.22747141704895,3,3+,<3,1.11328125,1.1181640625,1.11328125,0.9305572509765625,100349.75478101894,434.4951000154891,0.12324738263762162,1.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2220,74.02855391707271,1,1,>5,8.6171875,8.0078125,8.6171875,0.8321302533149719,9610.827665135264,3381.540708922892,0.0032748140626327107,8.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2238,74.62878587516025,1,1,>5,,7.19140625,7.19140625,0.8422514796257019,9561.050220603123,3391.44470504648,0.0,7.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,2250,75.02894049999304,1,1,>5,6.83984375,6.87890625,6.83984375,0.818199634552002,14378.855742705055,2827.6297559401532,0.0027754083069004183,6.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,246,8.203155667055398,1,1,<3,1.36669921875,1.3505859375,1.36669921875,0.9325461387634277,83651.5000739398,1489.1684294704667,0.045813334414510985,1.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,258,8.603309708181769,1,1,<3,1.70703125,1.7099609375,1.70703125,0.9425680637359619,76800.41931710206,1447.5978226706154,0.5139671350906372,1.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,276,9.20354100014083,2,2,<3,2.185546875,2.189453125,2.185546875,0.9238630533218384,92720.24636849575,1732.5603262114564,0.4650666131369084,2.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,336,11.20431216713041,2,2,<3,1.87109375,1.8798828125,1.87109375,0.9311631917953491,88381.41927033663,1652.0046926556304,0.5861338651493376,1.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,354,11.804543583188206,2,2,<3,2.37890625,2.38671875,2.37890625,0.9298412203788757,70632.70314001665,1584.6228945482924,0.5536953294736215,2.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,366,12.204697833163664,2,2,<3,2.767578125,2.78125,2.767578125,0.9275369644165039,67075.00196760893,1854.35757215857,0.3858436650687299,2.5,2.7
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,378,12.604852250078693,2,2,3-5,3.0546875,3.056640625,3.0546875,0.9298753142356873,55675.99794600159,1828.898752387659,0.5176848939701603,3.0,3.0
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,396,13.205083667067811,2,2,3-5,3.64453125,3.646484375,3.64453125,0.9049801230430603,44365.433641947806,1573.2076683571358,0.35653045933473937,3.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,414,13.805315167177469,2,2,3-5,4.2578125,4.265625,4.2578125,0.9111522436141968,35697.63900029473,1668.2217341333017,0.2726032165980395,4.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,432,14.405546750174835,2,2,3-5,4.9140625,4.92578125,4.9140625,0.8477362394332886,23861.163910655305,1821.3488465111272,0.1611455050971171,4.5,4.9
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,444,14.805701083038002,2,2,>5,6.26953125,5.26953125,6.26953125,0.8642836213111877,26051.74968391657,2645.265076674981,0.018512893958465185,6.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,456,15.205855542095378,2,2,>5,,6.09765625,6.09765625,0.9129889011383057,34827.125838386826,2913.510755140709,0.0,6.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,468,15.606010042130947,2,2,3-5,4.828125,4.85546875,4.828125,0.8638948202133179,25309.16000311356,3183.5873285394914,0.11382608322728553,4.5,4.800000000000001
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,480,16.006164458114654,2,2,3-5,4.63671875,4.46484375,4.63671875,0.8643069267272949,33681.71008280548,2968.376635581574,0.04862830639935294,4.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,492,16.406318792141974,2,2,3-5,4.70703125,4.15625,4.70703125,0.8873215913772583,37879.08403482055,3095.2940127598386,0.005765886181610981,4.5,4.7
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,516,17.206627833191305,2,2,>5,5.63671875,3.65625,5.63671875,0.878218412399292,39890.17174437083,2774.4238738873737,0.00759965292230359,5.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,540,18.006936667021364,2,2,3-5,3.111328125,3.15234375,3.111328125,0.9088746905326843,51614.53652256355,2446.7449039329363,0.2961152269524041,3.0,3.1
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,552,18.407090958207846,3,3+,<3,2.9296875,2.935546875,2.9296875,0.9035753011703491,59858.89731213078,2743.821614340901,0.10885449538420613,2.5,2.9000000000000004
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,564,18.807245083153248,1,1,<3,,2.619140625,2.619140625,0.9010132551193237,52262.043036086485,2727.247359881418,0.0,2.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,618,20.60793941700831,3,3+,<3,1.7763671875,1.8056640625,1.7763671875,0.9151296019554138,69654.63371348754,1873.6616497354735,0.10243495328180885,1.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,630,21.008093792013824,2,2,>5,,14.3046875,14.3046875,0.8621670603752136,34555.364586208016,1452.8289844063563,0.0,14.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,654,21.808402792084962,2,2,>5,5.66796875,5.68359375,5.66796875,0.8305116891860962,21719.399198228493,3202.9425223065514,0.004467535268424793,5.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,666,22.208557333098724,1,1,>5,,5.095703125,5.095703125,0.8841704726219177,24243.309571556747,3378.188107635036,0.0,5.0,5.0
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,702,23.409021000145003,2,2,<3,1.732421875,1.7412109375,1.732421875,0.9363718628883362,102117.22089055926,1627.6508661538564,0.5807234268709018,1.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,732,24.409407625207677,2,2,3-5,3.013671875,3.01953125,3.013671875,0.9272445440292358,57384.86391606834,2170.9487997451747,0.7051341990676947,3.0,3.0
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,744,24.809562292182818,2,2,<3,2.541015625,2.541015625,2.541015625,0.9352307915687561,67262.98194962274,1751.9587257329415,0.6243130384354285,2.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,762,25.409794375067577,2,2,<3,1.875,1.8759765625,1.875,0.9347191452980042,83563.42979275668,1797.279585799798,0.5501796036119597,1.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,786,26.210103917168453,2,2,<3,1.22265625,1.2333984375,1.22265625,0.9228439331054688,116834.2721507186,1353.5435319709813,0.47594878973896365,1.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,798,26.610258750151843,2,2,<3,0.81591796875,0.859375,0.81591796875,0.8831175565719604,130084.25470153615,1171.166367255509,0.06544924397329495,0.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,816,27.210491000209004,1,1,>5,5.310546875,5.33203125,5.310546875,0.8947071433067322,17783.774848736823,2089.7323926062422,0.061680705526208704,5.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,828,27.61064587510191,1,1,>5,5.62890625,5.62890625,5.62890625,0.8761679530143738,13516.375530090183,2251.1563434271607,0.027801994186350234,5.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,840,28.010800749994814,1,1,>5,,6.33984375,6.33984375,0.8980143666267395,19914.711247511208,1997.333609569163,0.0,6.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,858,28.61103312508203,1,1,>5,7.068359375,6.5,7.068359375,0.9081941843032837,15564.068352518603,2082.0583277152655,0.009073537932042911,7.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,876,29.211265583056957,1,1,>5,,7.208984375,7.208984375,0.888705849647522,14697.17112471722,2882.8814101226517,0.0,7.0,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,888,29.611420625122264,2,2,>5,,7.81640625,7.81640625,0.8339728713035583,11660.430196523666,4130.997708490266,0.0,7.5,
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,942,31.412118333159015,2,2,>5,,5.146484375,5.146484375,0.9268192648887634,39591.32386009395,2042.9286999376052,0.0,5.0,5.1000000000000005
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,954,31.81227337499149,2,2,>5,5.20703125,4.7734375,5.20703125,0.8874173760414124,25827.603600444272,3029.338074291484,0.03950543239406981,5.0,5.2
Pave1,Pave,E:\Research\Proximity\Analysis\Expe1\Pave1\Shareable\2026-06-25--16-34-28.r3d,978,32.61258379206993,2,2,3-5,4.1875,4.19921875,4.1875,0.9041640758514404,36082.157328062225,3023.781422295077,0.27468030267804533,4.0,
