worker_key,image_id,recording,scene_type,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_z_m,manual_distance_band,distance_class_3,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status
Garage4_000498#1,Garage4_000498,Garage4,indoor_garage,1,573.342834,409.068878,616.02417,515.229126,584.013168,424.992915,605.353836,472.765027,15.816406,,>6,true,worn_unknown,true,Side,none,none
Garage4_000498#2,Garage4_000498,Garage4,indoor_garage,2,334.97113,403.106049,370.186157,528.296509,343.774887,421.884618,361.3824,478.220325,,>6,>6,false,absent,false,Facing,partial,none
Garage4_000516#1,Garage4_000516,Garage4,indoor_garage,1,542.452942,407.738403,584.353577,514.911682,552.928101,423.814395,573.878418,472.04237,,>6,>6,true,worn_unknown,true,Side,none,none
Garage4_000516#2,Garage4_000516,Garage4,indoor_garage,2,285.090332,403.557983,315.82666,448.303406,292.774414,410.269796,308.142578,430.405237,,>6,>6,false,absent,false,Side,heavy,uncertain
Garage4_000534#1,Garage4_000534,Garage4,indoor_garage,1,508.394409,403.551392,543.332825,514.941162,517.129013,420.259858,534.598221,470.385254,,>6,>6,true,worn_unknown,true,Side,none,uncertain
Garage4_000534#2,Garage4_000534,Garage4,indoor_garage,2,225.808456,401.535828,262.610352,446.821472,235.00893,408.328675,253.409878,428.707214,,>6,>6,false,absent,false,Side,heavy,uncertain
Garage4_000546#1,Garage4_000546,Garage4,indoor_garage,1,494.627686,405.306641,535.883179,514.591797,504.941559,421.699414,525.569306,470.877735,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_000588#1,Garage4_000588,Garage4,indoor_garage,1,443.824097,405.593536,476.913635,524.451538,452.096481,423.422236,468.641251,476.908337,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_000612#1,Garage4_000612,Garage4,indoor_garage,1,400.031708,405.19043,447.862701,526.993286,411.989456,423.460858,435.904953,478.272144,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_000612#2,Garage4_000612,Garage4,indoor_garage,2,228.795639,402.450073,274.218506,448.410004,240.151356,409.344063,262.862789,430.026032,,>6,>6,false,absent,false,Side,heavy,uncertain
Garage4_000612#3,Garage4_000612,Garage4,indoor_garage,3,873.333332,418.333328,921.333332,472.333328,885.333332,426.433328,909.333332,450.733328,,3-6,3-6,uncertain,worn_unknown,true,Side,heavy,uncertain
Garage4_000630#1,Garage4_000630,Garage4,indoor_garage,1,736.438354,406.369446,844.030273,638.16394,763.336334,441.13862,817.132293,545.446142,5.25,,3-6,true,worn_unsecured,true,Side,none,none
Garage4_000630#2,Garage4_000630,Garage4,indoor_garage,2,401.136902,404.365631,446.270996,535.054077,412.420426,423.968898,434.987473,482.778699,9.273438,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000630#3,Garage4_000630,Garage4,indoor_garage,3,269.806732,401.601471,326.494751,446.317474,283.978737,408.308871,312.322746,428.431073,,>6,>6,false,absent,false,Side,heavy,uncertain
Garage4_000642#1,Garage4_000642,Garage4,indoor_garage,1,655.784546,409.790527,789.177612,638.142761,689.132812,444.043362,755.829345,546.801867,5.21875,,3-6,true,worn_unsecured,true,Side,none,none
Garage4_000642#2,Garage4_000642,Garage4,indoor_garage,2,401.217407,405.431213,442.187805,543.345703,411.460006,426.118386,431.945206,488.179907,9.265625,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000642#3,Garage4_000642,Garage4,indoor_garage,3,301.927734,405.03717,342.954346,448.609772,312.184387,411.57306,332.697693,431.180731,,>6,>6,false,absent,false,Side,heavy,uncertain
Garage4_000654#1,Garage4_000654,Garage4,indoor_garage,1,579.95874,404.203949,702.833313,641.99707,610.677383,439.872917,672.11467,546.879822,5.164062,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000654#2,Garage4_000654,Garage4,indoor_garage,2,400.328003,405.122589,447.145081,546.870361,412.032273,426.384755,435.440811,490.171252,8.96875,,>6,true,worn_unknown,true,Facing,partial,none
Garage4_000654#3,Garage4_000654,Garage4,indoor_garage,3,328.359253,400.739319,363.845093,533.75293,337.230713,420.691361,354.973633,480.547486,,>6,>6,false,absent,false,Facing,partial,uncertain
Garage4_000666#1,Garage4_000666,Garage4,indoor_garage,1,535.76001,398.009583,600.124512,647.096008,551.851135,435.372547,584.033387,547.461438,5.089844,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000666#2,Garage4_000666,Garage4,indoor_garage,2,400.421722,403.790527,455.678192,551.128845,414.235839,425.891275,441.864075,492.193518,8.21875,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000666#3,Garage4_000666,Garage4,indoor_garage,3,349.382629,403.273224,394.7276,538.92395,360.718872,423.620833,383.391357,484.66366,9.148438,,>6,false,absent,false,Facing,none,none
Garage4_000678#1,Garage4_000678,Garage4,indoor_garage,1,445.90036,402.006958,553.864868,651.845764,472.891487,439.482779,526.873741,551.910242,4.792969,,3-6,true,worn_unsecured,true,Side,none,none
Garage4_000678#2,Garage4_000678,Garage4,indoor_garage,2,406.620026,404.482971,449.31839,562.431458,417.294617,428.175244,438.643799,499.252063,7.623047,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000678#3,Garage4_000678,Garage4,indoor_garage,3,368.631897,406.721924,414.486633,538.14679,380.095581,426.435654,403.022949,485.576844,8.324219,,>6,false,absent,false,Side,partial,none
Garage4_000690#1,Garage4_000690,Garage4,indoor_garage,1,347.040344,403.748291,487.04599,665.203125,382.041756,442.966516,452.044579,560.621191,4.738281,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000690#2,Garage4_000690,Garage4,indoor_garage,2,434.371399,401.328461,469.804138,478.379791,443.229584,412.886161,460.945953,447.559259,,>6,>6,false,absent,false,Facing,heavy,uncertain
Garage4_000708#1,Garage4_000708,Garage4,indoor_garage,1,223.706635,406.068604,374.083191,674.613647,261.300774,446.35036,336.489052,567.19563,4.460938,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000708#2,Garage4_000708,Garage4,indoor_garage,2,391.71106,403.860352,450.689087,587.250916,406.455567,431.368937,435.94458,513.89469,6.96875,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000708#3,Garage4_000708,Garage4,indoor_garage,3,463.536621,402.647644,519.462708,552.308899,477.518143,425.096832,505.481186,492.444397,8.140625,,>6,false,absent,false,Facing,none,none
Garage4_000732#1,Garage4_000732,Garage4,indoor_garage,1,371.27359,400.640625,454.190369,608.515503,392.002785,431.821857,433.461174,525.365552,6.125,,>6,true,worn_unknown,true,Facing,none,none
Garage4_000732#2,Garage4_000732,Garage4,indoor_garage,2,511.976196,407.128326,588.381531,575.55127,531.07753,432.391768,569.280197,508.182092,7.378906,,>6,false,absent,false,Facing,none,none
Garage4_000744#1,Garage4_000744,Garage4,indoor_garage,1,361.034637,400.678284,437.355743,630.963257,380.114914,435.22103,418.275466,538.849268,5.691406,,3-6,true,absent,false,Facing,none,uncertain
Garage4_000744#2,Garage4_000744,Garage4,indoor_garage,2,535.476685,399.192017,610.988647,583.052063,554.354675,426.771024,592.110657,509.508045,7.175781,,>6,false,absent,false,Facing,none,none
Garage4_000756#1,Garage4_000756,Garage4,indoor_garage,1,338.467224,399.699738,441.481262,646.225464,364.220733,436.678597,415.727753,547.615174,5.273438,,3-6,true,absent,false,Facing,none,none
Garage4_000756#2,Garage4_000756,Garage4,indoor_garage,2,552.495605,399.898315,628.347412,596.496277,571.458557,429.388009,609.38446,517.857092,6.507812,,>6,false,absent,false,Facing,none,none
Garage4_000774#1,Garage4_000774,Garage4,indoor_garage,1,329.932892,398.901245,425.306396,685.420593,353.776268,441.879147,401.46302,570.812854,4.59375,,3-6,true,worn_unsecured,true,Facing,none,none
Garage4_000774#2,Garage4_000774,Garage4,indoor_garage,2,584.711975,397.409729,670.083801,624.116272,606.054932,431.41571,648.740844,533.433655,5.816406,,3-6,false,absent,false,Facing,none,none
Garage4_000786#1,Garage4_000786,Garage4,indoor_garage,1,288.090912,391.501282,422.73053,713.339905,321.750816,439.777075,389.070626,584.604456,4.160156,,3-6,true,worn_secured,true,Facing,none,none
Garage4_000786#2,Garage4_000786,Garage4,indoor_garage,2,596.956299,401.52182,687.852783,647.109558,619.68042,438.359981,665.128662,548.874463,5.308594,,3-6,false,absent,false,Facing,none,none
Garage4_000798#1,Garage4_000798,Garage4,indoor_garage,1,279.700195,388.377869,403.605103,719.445007,310.676422,438.03794,372.628876,587.018152,3.738281,,3-6,true,worn_secured,true,Facing,none,none
Garage4_000798#2,Garage4_000798,Garage4,indoor_garage,2,602.827637,397.206848,725.014282,678.481934,633.374298,439.398111,694.467621,565.9719,4.796875,,3-6,false,absent,false,Facing,none,none
Garage4_000810#1,Garage4_000810,Garage4,indoor_garage,1,236.651779,388.103577,366.12854,719.882812,269.020969,437.870462,333.75935,587.171118,3.265625,,3-6,true,worn_secured,true,Facing,partial,none
Garage4_000810#2,Garage4_000810,Garage4,indoor_garage,2,606.121338,393.5289,731.458618,706.981201,637.455658,440.546745,700.124298,581.600281,4.238281,,3-6,false,absent,false,Facing,none,none
Garage4_000828#1,Garage4_000828,Garage4,indoor_garage,1,140.940002,385.1586,313.389069,719.359985,184.052269,435.288808,270.276802,585.679431,2.800781,,<3,true,worn_secured,true,Side,partial,none
Garage4_000828#2,Garage4_000828,Garage4,indoor_garage,2,617.19165,388.312958,768.107178,719.645752,654.920532,438.012877,730.378296,587.112634,3.441406,,3-6,false,absent,false,Facing,none,none
Garage4_000840#1,Garage4_000840,Garage4,indoor_garage,1,629.045654,388.459167,820.682373,719.107178,676.954834,438.056369,772.773193,586.847974,2.878906,,<3,false,absent,false,Facing,none,none
Garage4_000840#2,Garage4_000840,Garage4,indoor_garage,2,25.490959,381.123108,194.898438,719.404419,67.842829,431.865305,152.546568,584.091895,2.447266,,<3,true,worn_secured,true,Side,partial,none
Garage4_000852#1,Garage4_000852,Garage4,indoor_garage,1,624.182373,375.523651,820.102905,719.99469,673.162506,427.194307,771.122772,582.206274,2.488281,,<3,false,absent,false,Facing,partial,none
Garage4_000852#2,Garage4_000852,Garage4,indoor_garage,2,0.276718,374.805206,88.123009,719.132446,22.238291,426.454292,66.161436,581.40155,3.042969,,3-6,true,worn_unknown,true,Side,partial,none
Garage4_000864#1,Garage4_000864,Garage4,indoor_garage,1,649.731934,357.927185,915.606628,720.0,716.200608,412.238107,849.137954,575.170874,1.964844,,<3,false,absent,false,Facing,partial,none
Garage4_000882#1,Garage4_000882,Garage4,indoor_garage,1,661.093994,329.697266,959.190491,719.291138,735.618118,388.136347,884.666367,563.453589,1.19043,,<3,false,absent,false,Facing,partial,none
Garage4_000894#1,Garage4_000894,Garage4,indoor_garage,1,768.839641,578.895955,958.0,718.666667,816.129731,599.861562,910.70991,662.758382,,<3,<3,false,absent,false,Side,partial,none
Garage4_000948#1,Garage4_000948,Garage4,indoor_garage,1,482.037964,283.487366,936.561218,719.302734,595.668778,348.859671,822.930405,544.976587,0.629395,,<3,false,absent,false,Side,partial,none
Garage4_000960#1,Garage4_000960,Garage4,indoor_garage,1,263.367554,341.032745,577.269409,719.436157,341.843018,397.793257,498.793945,568.074792,0.833008,,<3,false,absent,false,Back,partial,uncertain
Garage4_000960#2,Garage4_000960,Garage4,indoor_garage,2,0.197742,382.772522,102.937111,719.096069,25.882584,433.221054,77.252269,584.56665,2.884766,,<3,true,worn_unknown,true,Side,partial,none
Garage4_000972#1,Garage4_000972,Garage4,indoor_garage,1,3.09874,340.722656,382.276489,719.289429,97.893177,397.507672,287.482052,567.86272,1.061523,,<3,false,absent,false,Back,partial,none
Garage4_000984#1,Garage4_000984,Garage4,indoor_garage,1,0.457123,332.608124,89.541321,719.021118,22.728172,390.570073,67.270271,564.45592,1.09668,,<3,false,absent,false,Back,partial,none
Garage4_000984#2,Garage4_000984,Garage4,indoor_garage,2,263.485931,393.616516,415.724304,719.644226,301.545524,442.520672,377.664711,589.233142,2.625,,<3,true,worn_unsecured,true,Side,partial,none
Garage4_001002#1,Garage4_001002,Garage4,indoor_garage,1,0.453896,373.720917,196.493774,719.314453,49.463866,425.559947,147.483804,581.077039,1.594727,,<3,false,absent,false,Back,partial,none
Garage4_001002#2,Garage4_001002,Garage4,indoor_garage,2,403.791595,395.25293,595.269043,719.819458,451.660957,443.937909,547.399681,589.992847,3.046875,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001002#3,Garage4_001002,Garage4,indoor_garage,3,210.115631,397.444977,261.001923,638.753174,222.837204,433.641207,248.28035,542.229895,4.681641,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001014#1,Garage4_001014,Garage4,indoor_garage,1,6.00856,382.019806,244.953644,719.462219,65.744831,432.636168,185.217373,584.485254,1.985352,,<3,false,absent,false,Back,partial,none
Garage4_001014#2,Garage4_001014,Garage4,indoor_garage,2,528.284668,395.1633,665.649292,719.762573,562.625824,443.853191,631.308136,589.922864,3.371094,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001014#3,Garage4_001014,Garage4,indoor_garage,3,233.240753,398.296967,343.614624,639.456543,260.834221,434.470903,316.021156,542.992713,,3-6,3-6,true,worn_secured,true,Side,none,none
Garage4_001026#1,Garage4_001026,Garage4,indoor_garage,1,111.326111,374.610779,270.760742,719.238403,151.184769,426.304923,230.902084,581.387353,2.488281,,<3,false,absent,false,Back,partial,none
Garage4_001026#2,Garage4_001026,Garage4,indoor_garage,2,602.67688,393.069489,721.786133,719.905334,632.454193,442.094866,692.00882,589.170996,3.671875,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001026#3,Garage4_001026,Garage4,indoor_garage,3,302.063354,396.855103,386.454102,639.03717,323.161041,433.182413,365.356415,542.164343,5.089844,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001044#1,Garage4_001044,Garage4,indoor_garage,1,208.385712,381.391449,350.408539,719.36261,243.891419,432.087123,314.902832,584.174146,3.212891,,3-6,false,absent,false,Back,partial,none
Garage4_001044#2,Garage4_001044,Garage4,indoor_garage,2,690.216248,396.276489,783.154053,693.547852,713.450699,440.867193,759.919602,574.639307,4.046875,,3-6,true,worn_unknown,true,Back,partial,none
Garage4_001044#3,Garage4_001044,Garage4,indoor_garage,3,368.387939,395.894623,460.132416,624.231689,391.324058,430.145183,437.196297,532.896863,5.53125,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001056#1,Garage4_001056,Garage4,indoor_garage,1,232.242188,389.940216,361.188416,719.525024,264.478745,439.377937,328.951859,587.691101,3.695312,,3-6,false,absent,false,Back,partial,none
Garage4_001056#2,Garage4_001056,Garage4,indoor_garage,2,738.297119,400.798737,833.095703,678.427856,761.996765,442.443105,809.396057,567.376208,4.328125,,3-6,true,worn_unknown,true,Back,partial,none
Garage4_001056#3,Garage4_001056,Garage4,indoor_garage,3,413.960815,397.060913,492.120117,620.75,433.500641,430.614276,472.580291,531.274365,5.691406,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001068#1,Garage4_001068,Garage4,indoor_garage,1,251.609482,387.358063,359.345947,706.582886,278.543598,435.241786,332.411831,578.892957,4.167969,,3-6,false,absent,false,Back,none,none
Garage4_001068#2,Garage4_001068,Garage4,indoor_garage,2,760.19165,407.052338,876.619263,677.296021,789.298553,447.58889,847.51236,569.198548,7.246094,,>6,true,worn_unknown,true,Back,partial,none
Garage4_001068#3,Garage4_001068,Garage4,indoor_garage,3,451.905487,396.643341,530.802002,616.49353,471.629616,429.620869,511.077873,528.553454,5.785156,,3-6,true,worn_unknown,true,Side,none,none
Garage4_001086#1,Garage4_001086,Garage4,indoor_garage,1,284.183167,395.466431,387.097595,660.394775,309.911774,435.205683,361.368988,554.423437,4.921875,,3-6,false,absent,false,Back,none,none
Garage4_001086#2,Garage4_001086,Garage4,indoor_garage,2,511.290253,400.479675,592.469849,605.170349,531.585152,431.183276,572.17495,523.294079,6.121094,,>6,true,worn_unknown,true,Side,none,none
Garage4_001086#3,Garage4_001086,Garage4,indoor_garage,3,857.333332,415.333328,938.333332,478.333328,877.583332,424.783328,918.083332,453.133328,,3-6,3-6,true,worn_unknown,true,Back,heavy,uncertain
Garage4_001128#1,Garage4_001128,Garage4,indoor_garage,1,636.536011,402.772705,720.52356,589.615723,657.532898,430.799158,699.526673,514.878516,6.761719,,>6,true,worn_unknown,true,Side,none,none
Garage4_001128#2,Garage4_001128,Garage4,indoor_garage,2,352.807159,402.349457,427.401764,597.432617,371.45581,431.611931,408.753113,519.399353,6.166016,,>6,false,absent,false,Back,none,none
Garage4_001242#2,Garage4_001242,Garage4,indoor_garage,2,817.949524,404.404449,880.675049,615.041382,833.630905,435.999989,864.993668,530.786609,,3-6,3-6,true,worn_unknown,true,Side,partial,none
Garage4_001242#3,Garage4_001242,Garage4,indoor_garage,3,757.160645,407.831238,806.08606,546.482727,769.391999,428.628961,793.854706,491.022131,,>6,>6,true,worn_unknown,true,Side,partial,none
Garage4_001242#4,Garage4_001242,Garage4,indoor_garage,4,426.53949,402.774902,464.240051,513.934937,435.96463,419.448907,454.814911,469.470923,,>6,>6,false,absent,false,Back,none,uncertain
Garage4_001296#1,Garage4_001296,Garage4,indoor_garage,1,679.988403,397.136627,800.873901,687.529175,710.209777,440.695509,770.652527,571.372156,4.433594,,3-6,true,worn_unsecured,true,Facing,none,none
Garage4_001296#2,Garage4_001296,Garage4,indoor_garage,2,630.61377,409.317352,678.08606,539.463989,642.481843,428.839348,666.217987,487.405334,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_001296#3,Garage4_001296,Garage4,indoor_garage,3,544.710144,405.866638,571.561035,511.371735,551.422867,421.692403,564.848312,469.169696,,>6,>6,false,absent,false,Side,none,uncertain
Garage4_001308#1,Garage4_001308,Garage4,indoor_garage,1,673.50647,394.829041,801.974854,710.579712,705.623566,442.191642,769.857758,584.279444,3.9375,,3-6,true,worn_unsecured,true,Facing,none,none
Garage4_001308#2,Garage4_001308,Garage4,indoor_garage,2,559.439026,407.625366,614.153687,513.719238,573.117691,423.539447,600.475022,471.281689,9.785156,,>6,false,absent,false,Side,none,none
Garage4_001308#3,Garage4_001308,Garage4,indoor_garage,3,608.745483,407.840057,644.94873,541.046753,617.796295,427.821061,635.897918,487.764075,,>6,>6,true,worn_unknown,true,Side,none,uncertain
Garage4_001326#1,Garage4_001326,Garage4,indoor_garage,1,675.778809,388.021454,825.192993,719.490112,713.132355,437.741753,787.839447,586.902649,3.203125,,3-6,true,worn_unsecured,true,Facing,partial,none
Garage4_001326#2,Garage4_001326,Garage4,indoor_garage,2,561.019592,404.444916,603.964783,537.544678,571.75589,424.40988,593.228485,484.304773,,>6,>6,true,worn_unknown,true,Side,none,none
Garage4_001326#3,Garage4_001326,Garage4,indoor_garage,3,611.111877,405.417755,649.364441,516.997314,620.675018,422.154689,639.8013,472.36549,,>6,>6,false,absent,false,Back,none,none
Garage4_001338#1,Garage4_001338,Garage4,indoor_garage,1,701.130432,387.972382,881.526489,718.496094,746.229446,437.550939,836.427475,586.286609,2.642578,,<3,true,worn_unsecured,true,Facing,partial,none
Garage4_001338#2,Garage4_001338,Garage4,indoor_garage,2,632.130493,408.823914,691.291992,523.736511,646.920868,426.060804,676.501617,477.771472,10.367188,,>6,false,absent,false,Side,none,none
Garage4_001338#3,Garage4_001338,Garage4,indoor_garage,3,535.453735,405.294067,581.21875,538.840576,546.894989,425.326043,569.777496,485.421972,,>6,>6,true,worn_unknown,true,Side,none,none
Garage4_001350#1,Garage4_001350,Garage4,indoor_garage,1,739.296143,389.452087,957.244507,719.39801,793.783234,438.943975,902.757416,587.419641,2.054688,,<3,true,worn_unsecured,true,Facing,partial,none
Garage4_001350#2,Garage4_001350,Garage4,indoor_garage,2,494.761139,406.170044,561.291016,539.274902,511.393608,426.135773,544.658547,486.032959,9.328125,,>6,true,absent,false,Side,none,none
Garage4_001350#3,Garage4_001350,Garage4,indoor_garage,3,663.435242,406.246307,708.886047,525.552734,674.797943,424.142271,697.523346,477.830163,10.226562,,>6,false,absent,false,Facing,none,none
Garage4_001362#1,Garage4_001362,Garage4,indoor_garage,1,817.177185,378.161591,959.83429,718.890503,852.841461,429.270928,924.170014,582.598938,1.638672,,<3,true,worn_unknown,true,Facing,partial,none
Garage4_001362#2,Garage4_001362,Garage4,indoor_garage,2,466.338501,404.332581,528.019226,541.38446,481.758682,424.890363,512.599045,486.563708,,>6,>6,true,worn_unknown,true,Facing,none,uncertain
Garage4_001362#3,Garage4_001362,Garage4,indoor_garage,3,697.011475,407.088989,740.772766,534.851013,707.951798,426.253293,729.832443,483.746203,,>6,>6,false,absent,false,Facing,none,none
Garage4_001386#1,Garage4_001386,Garage4,indoor_garage,1,749.030151,412.958679,785.704041,545.985352,758.198624,432.91268,776.535568,492.774683,8.757812,,>6,true,absent,false,Facing,none,none
Garage4_001386#2,Garage4_001386,Garage4,indoor_garage,2,431.847015,406.503113,487.130585,550.207764,445.667908,428.058811,473.309692,492.725904,8.601562,,>6,true,worn_unknown,true,Facing,none,none
Garage4_001428#1,Garage4_001428,Garage4,indoor_garage,1,385.066864,405.310089,446.949005,572.590698,400.537399,430.40218,431.47847,505.678454,7.527344,,>6,true,worn_unknown,true,Facing,none,none
Garage4_001428#2,Garage4_001428,Garage4,indoor_garage,2,729.996643,409.452942,791.967957,574.49469,745.489471,434.209204,776.475128,508.477991,7.054688,,>6,false,absent,false,Facing,none,none
Garage4_001500#1,Garage4_001500,Garage4,indoor_garage,1,319.774719,398.694672,421.853668,660.229004,345.294456,437.924822,396.333931,555.615271,5.078125,,3-6,true,absent,false,Facing,none,none
Garage4_001500#2,Garage4_001500,Garage4,indoor_garage,2,508.552734,401.936584,604.135376,613.370667,532.448394,433.651696,580.239715,528.797034,5.949219,,3-6,false,absent,false,Facing,none,none
Garage4_001512#1,Garage4_001512,Garage4,indoor_garage,1,312.946655,394.954559,414.309692,673.28186,338.287414,436.703654,388.968933,561.95094,4.585938,,3-6,true,worn_secured,true,Facing,none,none
Garage4_001512#2,Garage4_001512,Garage4,indoor_garage,2,895.485168,392.714417,959.819641,719.314514,911.568786,441.704432,943.736023,588.674475,,<3,<3,true,worn_unknown,true,Side,partial,uncertain
Garage4_001512#3,Garage4_001512,Garage4,indoor_garage,3,470.13501,395.60202,559.772644,626.233765,492.544419,430.196782,537.363235,533.981067,5.71875,,3-6,false,absent,false,Facing,none,none
Garage4_001530#1,Garage4_001530,Garage4,indoor_garage,1,719.120667,395.749786,935.522095,719.435547,773.221024,444.30265,881.421738,589.961243,2.619141,,<3,true,worn_unknown,true,Back,none,none
Garage4_001530#2,Garage4_001530,Garage4,indoor_garage,2,265.865173,389.308136,398.299744,718.459473,298.973816,438.680837,365.191101,586.798938,4.011719,,3-6,true,worn_secured,true,Facing,none,none
Garage4_001530#3,Garage4_001530,Garage4,indoor_garage,3,428.821014,393.56604,515.174316,646.831665,450.409339,431.555884,493.58599,545.525415,5.117188,,3-6,false,absent,false,Facing,none,none
Garage4_001542#1,Garage4_001542,Garage4,indoor_garage,1,251.811401,390.915619,389.675629,719.60083,286.277458,440.218401,355.209572,588.126746,3.517578,,3-6,true,worn_unsecured,true,Facing,partial,none
Garage4_001542#2,Garage4_001542,Garage4,indoor_garage,2,699.991333,393.539795,828.279968,719.627563,732.063492,442.45296,796.207809,589.192456,3.167969,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001542#3,Garage4_001542,Garage4,indoor_garage,3,383.672699,394.365051,480.511322,671.350342,407.882355,435.912845,456.301666,560.556226,4.689453,,3-6,false,absent,false,Facing,none,none
Garage4_001560#1,Garage4_001560,Garage4,indoor_garage,1,166.558136,382.637604,340.570312,719.673706,210.06118,433.193019,297.067268,584.859265,2.880859,,<3,true,worn_secured,true,Facing,none,none
Garage4_001560#2,Garage4_001560,Garage4,indoor_garage,2,636.771729,403.87619,771.417725,718.218262,670.433228,451.027501,737.756226,592.481433,3.988281,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001560#3,Garage4_001560,Garage4,indoor_garage,3,326.475891,392.988281,434.516846,713.395569,353.48613,441.049374,407.506607,585.232654,4.113281,,3-6,false,absent,false,Facing,partial,none
Garage4_001572#1,Garage4_001572,Garage4,indoor_garage,1,97.83989,381.35556,305.523804,719.6521,149.760868,432.100041,253.602825,584.333484,2.541016,,<3,true,worn_secured,true,Side,none,none
Garage4_001572#2,Garage4_001572,Garage4,indoor_garage,2,274.908752,395.657532,399.970703,719.235413,306.17424,444.194214,368.705215,589.804261,3.681641,,3-6,false,absent,false,Facing,partial,none
Garage4_001572#3,Garage4_001572,Garage4,indoor_garage,3,626.785767,398.444275,721.068481,671.102783,650.356445,439.343051,697.497803,562.03938,4.609375,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001584#1,Garage4_001584,Garage4,indoor_garage,1,29.975693,374.273254,195.473633,719.446777,71.350178,426.049282,154.099148,581.377368,2.167969,,<3,true,worn_secured,true,Side,partial,none
Garage4_001584#2,Garage4_001584,Garage4,indoor_garage,2,213.446457,387.202698,366.798065,719.334961,251.784359,437.022537,328.460163,586.482056,3.296875,,3-6,false,absent,false,Facing,none,none
Garage4_001584#3,Garage4_001584,Garage4,indoor_garage,3,601.219116,401.205505,688.997925,640.513,623.163818,437.101629,667.053223,544.790002,5.199219,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001596#1,Garage4_001596,Garage4,indoor_garage,1,171.072006,384.256622,353.098145,719.516113,216.578541,434.545546,307.59161,585.412317,2.791016,,<3,false,absent,false,Facing,none,none
Garage4_001596#2,Garage4_001596,Garage4,indoor_garage,2,0.228395,373.719299,65.307037,719.255554,16.498055,425.549737,49.037376,581.041052,3.03125,,3-6,true,worn_unknown,true,Side,heavy,uncertain
Garage4_001596#3,Garage4_001596,Garage4,indoor_garage,3,590.487915,405.095825,671.142944,627.486816,610.651672,438.454474,650.979187,538.53042,5.667969,,3-6,true,worn_unknown,true,Back,none,none
Garage4_001614#1,Garage4_001614,Garage4,indoor_garage,1,58.302681,371.809998,302.09787,719.309204,119.251478,423.934879,241.149073,580.309522,2.105469,,<3,false,absent,false,Facing,none,none
Garage4_001614#2,Garage4_001614,Garage4,indoor_garage,2,573.84436,405.223022,643.232605,591.055664,591.191421,433.097918,625.885544,516.722607,6.457031,,>6,true,worn_unknown,true,Back,none,none
Garage4_001626#1,Garage4_001626,Garage4,indoor_garage,1,0.183884,367.227295,302.439758,719.22406,75.747853,420.02681,226.87579,578.425354,1.673828,,<3,false,absent,false,Facing,partial,none
Garage4_001626#2,Garage4_001626,Garage4,indoor_garage,2,569.971191,406.249207,636.645142,582.197998,586.639679,432.641526,619.976654,511.818482,6.871094,,>6,true,worn_unknown,true,Back,none,none
Garage4_001638#1,Garage4_001638,Garage4,indoor_garage,1,6.53421,352.958435,365.403381,719.502747,96.251503,407.940082,275.686088,572.885022,1.328125,,<3,false,absent,false,Side,partial,none
Garage4_001638#2,Garage4_001638,Garage4,indoor_garage,2,563.850769,405.379303,623.435913,571.252075,578.747055,430.260219,608.539627,504.902966,,>6,>6,true,worn_unknown,true,Back,none,none
Garage4_001650#1,Garage4_001650,Garage4,indoor_garage,1,232.868088,360.263916,532.999939,718.75,307.901051,414.036829,457.966976,575.355566,1.02832,,<3,false,absent,false,Side,partial,uncertain
Garage4_001650#2,Garage4_001650,Garage4,indoor_garage,2,556.804138,407.11441,615.382324,557.237305,571.448685,429.632844,600.737777,497.188147,8.171875,,>6,true,worn_unknown,true,Back,none,none
Garage4_001662#1,Garage4_001662,Garage4,indoor_garage,1,433.835815,378.953186,770.042175,719.209595,517.887405,429.991647,685.990585,583.107031,1.070312,,<3,false,absent,false,Back,partial,none
