worker_key,image_id,worker_index,bbox,high_visibility_vest,helmet_status,orientation,occlusion_level,phone_status,verified,notes,label_source,reviewed_at,final_gt,finalized_at
Garage4_000456#2,Garage4_000456,2,"628.291,403.808,664.708,525.737",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000474#1,Garage4_000474,1,"368.703,403.654,423.004,519.893",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000474#2,Garage4_000474,2,"599.567,409.089,649.238,521.099",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000498#1,Garage4_000498,1,"573.343,409.069,616.024,515.229",true,worn_unknown,Side,none,none,true,,human_verified,2026-06-26T14:12:08-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000498#2,Garage4_000498,2,"334.971,403.106,370.186,528.297",false,absent,Facing,partial,none,true,,human_verified,2026-06-26T14:12:25-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000516#1,Garage4_000516,1,"542.453,407.738,584.354,514.912",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000516#2,Garage4_000516,2,"285.09,403.558,315.827,448.303",false,absent,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:19:18-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000534#1,Garage4_000534,1,"508.394,403.551,543.333,514.941",true,worn_unknown,Side,none,uncertain,true,,human_verified,2026-06-26T14:20:19-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000534#2,Garage4_000534,2,"225.808,401.536,262.61,446.821",false,absent,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:20:27-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000546#1,Garage4_000546,1,"494.628,405.307,535.883,514.592",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000588#1,Garage4_000588,1,"443.824,405.594,476.914,524.452",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000612#1,Garage4_000612,1,"400.032,405.19,447.863,526.993",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000612#2,Garage4_000612,2,"228.796,402.45,274.219,448.41",false,absent,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:20:39-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000612#3,Garage4_000612,3,"873.333,418.333,921.333,472.333",uncertain,worn_unknown,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:20:51-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000630#1,Garage4_000630,1,"736.438,406.369,844.03,638.164",true,worn_unsecured,Side,none,none,true,,human_verified,2026-06-26T15:01:00-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000630#2,Garage4_000630,2,"401.137,404.366,446.271,535.054",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000630#3,Garage4_000630,3,"269.807,401.601,326.495,446.317",false,absent,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:21:07-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000642#1,Garage4_000642,1,"655.785,409.791,789.178,638.143",true,worn_unsecured,Side,none,none,true,,human_verified,2026-06-26T15:01:07-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000642#2,Garage4_000642,2,"401.217,405.431,442.188,543.346",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000642#3,Garage4_000642,3,"301.928,405.037,342.954,448.61",false,absent,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:21:36-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000654#1,Garage4_000654,1,"579.959,404.204,702.833,641.997",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000654#2,Garage4_000654,2,"400.328,405.123,447.145,546.87",true,worn_unknown,Facing,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000654#3,Garage4_000654,3,"328.359,400.739,363.845,533.753",false,absent,Facing,partial,uncertain,true,,human_verified,2026-06-26T14:21:43-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000666#1,Garage4_000666,1,"535.76,398.01,600.125,647.096",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000666#2,Garage4_000666,2,"400.422,403.791,455.678,551.129",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000666#3,Garage4_000666,3,"349.383,403.273,394.728,538.924",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000678#1,Garage4_000678,1,"445.9,402.007,553.865,651.846",true,worn_unsecured,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000678#2,Garage4_000678,2,"406.62,404.483,449.318,562.431",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000678#3,Garage4_000678,3,"368.632,406.722,414.487,538.147",false,absent,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000690#1,Garage4_000690,1,"347.04,403.748,487.046,665.203",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000690#2,Garage4_000690,2,"434.371,401.328,469.804,478.38",false,absent,Facing,heavy,uncertain,true,,human_verified,2026-06-26T14:22:06-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000708#1,Garage4_000708,1,"223.707,406.069,374.083,674.614",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000708#2,Garage4_000708,2,"391.711,403.86,450.689,587.251",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000708#3,Garage4_000708,3,"463.537,402.648,519.463,552.309",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000732#1,Garage4_000732,1,"371.274,400.641,454.19,608.516",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000732#2,Garage4_000732,2,"511.976,407.128,588.382,575.551",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000744#1,Garage4_000744,1,"361.035,400.678,437.356,630.963",true,absent,Facing,none,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000744#2,Garage4_000744,2,"535.477,399.192,610.989,583.052",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000756#1,Garage4_000756,1,"338.467,399.7,441.481,646.225",true,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000756#2,Garage4_000756,2,"552.496,399.898,628.347,596.496",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000774#1,Garage4_000774,1,"329.933,398.901,425.306,685.421",true,worn_unsecured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000774#2,Garage4_000774,2,"584.712,397.41,670.084,624.116",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000786#1,Garage4_000786,1,"288.091,391.501,422.731,713.34",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000786#2,Garage4_000786,2,"596.956,401.522,687.853,647.11",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000798#1,Garage4_000798,1,"279.7,388.378,403.605,719.445",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000798#2,Garage4_000798,2,"602.828,397.207,725.014,678.482",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000810#1,Garage4_000810,1,"236.652,388.104,366.129,719.883",true,worn_secured,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000810#2,Garage4_000810,2,"606.121,393.529,731.459,706.981",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000828#1,Garage4_000828,1,"140.94,385.159,313.389,719.36",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000828#2,Garage4_000828,2,"617.192,388.313,768.107,719.646",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000840#1,Garage4_000840,1,"629.046,388.459,820.682,719.107",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000840#2,Garage4_000840,2,"25.491,381.123,194.898,719.404",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000852#1,Garage4_000852,1,"624.182,375.524,820.103,719.995",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000852#2,Garage4_000852,2,"0.277,374.805,88.123,719.132",true,worn_unknown,Side,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000864#1,Garage4_000864,1,"649.732,357.927,915.607,720",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000882#1,Garage4_000882,1,"661.094,329.697,959.19,719.291",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000894#1,Garage4_000894,1,"768.84,578.896,958,718.667",false,absent,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000948#1,Garage4_000948,1,"482.038,283.487,936.561,719.303",false,absent,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000960#1,Garage4_000960,1,"263.368,341.033,577.269,719.436",false,absent,Back,partial,uncertain,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000960#2,Garage4_000960,2,"0.198,382.773,102.937,719.096",true,worn_unknown,Side,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000972#1,Garage4_000972,1,"3.099,340.723,382.276,719.289",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000984#1,Garage4_000984,1,"0.457,332.608,89.541,719.021",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_000984#2,Garage4_000984,2,"263.486,393.617,415.724,719.644",true,worn_unsecured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001002#1,Garage4_001002,1,"0.454,373.721,196.494,719.314",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001002#2,Garage4_001002,2,"403.792,395.253,595.269,719.819",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001002#3,Garage4_001002,3,"210.116,397.445,261.002,638.753",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001014#1,Garage4_001014,1,"6.009,382.02,244.954,719.462",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001014#2,Garage4_001014,2,"528.285,395.163,665.649,719.763",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001014#3,Garage4_001014,3,"233.241,398.297,343.615,639.457",true,worn_secured,Side,none,none,true,,human_verified,2026-06-26T15:08:39-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001026#1,Garage4_001026,1,"111.326,374.611,270.761,719.238",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001026#2,Garage4_001026,2,"602.677,393.069,721.786,719.905",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001026#3,Garage4_001026,3,"302.063,396.855,386.454,639.037",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001044#1,Garage4_001044,1,"208.386,381.391,350.409,719.363",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001044#2,Garage4_001044,2,"690.216,396.276,783.154,693.548",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001044#3,Garage4_001044,3,"368.388,395.895,460.132,624.232",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001056#1,Garage4_001056,1,"232.242,389.94,361.188,719.525",false,absent,Back,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001056#2,Garage4_001056,2,"738.297,400.799,833.096,678.428",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001056#3,Garage4_001056,3,"413.961,397.061,492.12,620.75",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001068#1,Garage4_001068,1,"251.609,387.358,359.346,706.583",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001068#2,Garage4_001068,2,"760.192,407.052,876.619,677.296",true,worn_unknown,Back,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001068#3,Garage4_001068,3,"451.905,396.643,530.802,616.494",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001086#1,Garage4_001086,1,"284.183,395.466,387.098,660.395",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001086#2,Garage4_001086,2,"511.29,400.48,592.47,605.17",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001086#3,Garage4_001086,3,"857.333,415.333,938.333,478.333",true,worn_unknown,Back,heavy,uncertain,true,,human_verified,2026-06-26T14:22:25-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001128#1,Garage4_001128,1,"636.536,402.773,720.524,589.616",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001128#2,Garage4_001128,2,"352.807,402.349,427.402,597.433",false,absent,Back,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001242#2,Garage4_001242,2,"817.95,404.404,880.675,615.041",true,worn_unknown,Side,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001242#3,Garage4_001242,3,"757.161,407.831,806.086,546.483",true,worn_unknown,Side,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001242#4,Garage4_001242,4,"426.539,402.775,464.24,513.935",false,absent,Back,none,uncertain,true,,human_verified,2026-06-26T14:22:52-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001296#1,Garage4_001296,1,"679.988,397.137,800.874,687.529",true,worn_unsecured,Facing,none,none,true,,human_verified,2026-06-26T15:09:25-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001296#2,Garage4_001296,2,"630.614,409.317,678.086,539.464",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001296#3,Garage4_001296,3,"544.71,405.867,571.561,511.372",false,absent,Side,none,uncertain,true,,human_verified,2026-06-26T14:24:08-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001308#1,Garage4_001308,1,"673.506,394.829,801.975,710.58",true,worn_unsecured,Facing,none,none,true,,human_verified,2026-06-26T15:09:21-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001308#2,Garage4_001308,2,"559.439,407.625,614.154,513.719",false,absent,Side,none,none,true,,human_verified,2026-06-26T14:25:02-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001308#3,Garage4_001308,3,"608.745,407.84,644.949,541.047",true,worn_unknown,Side,none,uncertain,true,,human_verified,2026-06-26T14:25:15-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001326#1,Garage4_001326,1,"675.779,388.021,825.193,719.49",true,worn_unsecured,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001326#2,Garage4_001326,2,"561.02,404.445,603.965,537.545",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001326#3,Garage4_001326,3,"611.112,405.418,649.364,516.997",false,absent,Back,none,none,true,,human_verified,2026-06-26T14:25:26-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001338#1,Garage4_001338,1,"701.13,387.972,881.526,718.496",true,worn_unsecured,Facing,partial,none,true,,human_verified,2026-06-26T15:09:11-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001338#2,Garage4_001338,2,"632.13,408.824,691.292,523.737",false,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001338#3,Garage4_001338,3,"535.454,405.294,581.219,538.841",true,worn_unknown,Side,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001350#1,Garage4_001350,1,"739.296,389.452,957.245,719.398",true,worn_unsecured,Facing,partial,none,true,,human_verified,2026-06-26T15:09:39-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001350#2,Garage4_001350,2,"494.761,406.17,561.291,539.275",true,absent,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001350#3,Garage4_001350,3,"663.435,406.246,708.886,525.553",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001362#1,Garage4_001362,1,"817.177,378.162,959.834,718.891",true,worn_unknown,Facing,partial,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001362#2,Garage4_001362,2,"466.339,404.333,528.019,541.384",true,worn_unknown,Facing,none,uncertain,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001362#3,Garage4_001362,3,"697.011,407.089,740.773,534.851",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001386#1,Garage4_001386,1,"749.03,412.959,785.704,545.985",true,absent,Facing,none,none,true,,human_verified,2026-06-26T15:09:54-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001386#2,Garage4_001386,2,"431.847,406.503,487.131,550.208",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001428#1,Garage4_001428,1,"385.067,405.31,446.949,572.591",true,worn_unknown,Facing,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001428#2,Garage4_001428,2,"729.997,409.453,791.968,574.495",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001500#1,Garage4_001500,1,"319.775,398.695,421.854,660.229",true,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001500#2,Garage4_001500,2,"508.553,401.937,604.135,613.371",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001512#1,Garage4_001512,1,"312.947,394.955,414.31,673.282",true,worn_secured,Facing,none,none,true,,human_verified,2026-06-26T15:10:11-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001512#2,Garage4_001512,2,"895.485,392.714,959.82,719.315",true,worn_unknown,Side,partial,uncertain,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001512#3,Garage4_001512,3,"470.135,395.602,559.773,626.234",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001530#1,Garage4_001530,1,"719.121,395.75,935.522,719.436",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T15:10:24-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001530#2,Garage4_001530,2,"265.865,389.308,398.3,718.459",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001530#3,Garage4_001530,3,"428.821,393.566,515.174,646.832",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001542#1,Garage4_001542,1,"251.811,390.916,389.676,719.601",true,worn_unsecured,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001542#2,Garage4_001542,2,"699.991,393.54,828.28,719.628",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001542#3,Garage4_001542,3,"383.673,394.365,480.511,671.35",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001560#1,Garage4_001560,1,"166.558,382.638,340.57,719.674",true,worn_secured,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001560#2,Garage4_001560,2,"636.772,403.876,771.418,718.218",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001560#3,Garage4_001560,3,"326.476,392.988,434.517,713.396",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001572#1,Garage4_001572,1,"97.84,381.356,305.524,719.652",true,worn_secured,Side,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001572#2,Garage4_001572,2,"274.909,395.658,399.971,719.235",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001572#3,Garage4_001572,3,"626.786,398.444,721.068,671.103",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001584#1,Garage4_001584,1,"29.976,374.273,195.474,719.447",true,worn_secured,Side,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001584#2,Garage4_001584,2,"213.446,387.203,366.798,719.335",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001584#3,Garage4_001584,3,"601.219,401.206,688.998,640.513",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001596#1,Garage4_001596,1,"171.072,384.257,353.098,719.516",false,absent,Facing,none,none,true,,human_verified,2026-06-26T14:26:05-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001596#2,Garage4_001596,2,"0.228,373.719,65.307,719.256",true,worn_unknown,Side,heavy,uncertain,true,,human_verified,2026-06-26T14:26:14-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001596#3,Garage4_001596,3,"590.488,405.096,671.143,627.487",true,worn_unknown,Back,none,none,true,,human_verified,2026-06-26T14:26:25-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001614#1,Garage4_001614,1,"58.303,371.81,302.098,719.309",false,absent,Facing,none,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001614#2,Garage4_001614,2,"573.844,405.223,643.233,591.056",true,worn_unknown,Back,none,none,true,,helmet_auto_worn_unknown,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
Garage4_001626#1,Garage4_001626,1,"0.184,367.227,302.44,719.224",false,absent,Facing,partial,none,true,,gpt_prelabel,2026-06-26T15:21:03-04:00,true,2026-06-26T15:21:03-04:00
