worker_key,image_id,recording,scene_type,frame_id,time_sec,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt_original,distance_class_3,distance_label_source,depth_train_usable,distance_eval_usable,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status,semantic_verified,semantic_final_gt,semantic_label_source,notes
Garage4_001842#2,Garage4_001842,Garage4,indoor_garage,1842,61.423684834036976,2,672.663574,406.926544,732.129272,578.300354,687.529999,432.632615,717.262848,509.75083,183,115,192,136,7.125,valid_depth,conf1,131,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Side,none,none,true,true,gpt_prelabel,
Garage4_001842#3,Garage4_001842,Garage4,indoor_garage,1842,61.423684834036976,3,349.333332,402.333328,369.333332,484.333328,354.333332,414.633328,364.333332,451.533328,94,110,98,121,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,heavy,uncertain,true,true,human_verified,
Garage4_001854#1,Garage4_001854,Garage4,indoor_garage,1854,61.82383929216303,1,598.002441,402.883667,660.552124,597.608887,613.639862,432.09245,644.914703,519.718799,163,115,172,139,6.5,valid_depth,conf2,192,147,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Garage4_001854#2,Garage4_001854,Garage4,indoor_garage,1854,61.82383929216303,2,653.529968,405.650085,718.830688,566.717346,669.855148,429.810174,702.505508,502.290442,178,114,188,134,7.722656,valid_depth,conf1,134,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Side,none,uncertain,true,true,gpt_prelabel,
Garage4_001854#3,Garage4_001854,Garage4,indoor_garage,1854,61.82383929216303,3,329.333332,402.333328,355.333332,455.333328,335.833332,410.283328,348.833332,434.133328,89,109,94,116,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,heavy,uncertain,true,true,human_verified,
Garage4_001866#1,Garage4_001866,Garage4,indoor_garage,1866,62.223993834108114,1,613.563721,409.823059,677.224365,590.808167,629.478882,436.970825,661.309204,518.414124,167,116,177,139,6.851562,valid_depth,conf2,192,23,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Garage4_001866#2,Garage4_001866,Garage4,indoor_garage,1866,62.223993834108114,2,651.547852,405.91507,685.375854,556.877686,660.004852,428.559462,676.918854,496.49264,176,114,181,133,6.984375,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,absent,false,Back,partial,none,true,true,human_verified,
Garage4_001866#3,Garage4_001866,Garage4,indoor_garage,1866,62.223993834108114,3,305.723236,407.340454,327.14035,436.6474,311.077515,411.736496,321.786071,424.924622,82,109,86,114,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,uncertain,uncertain,Side,heavy,uncertain,true,true,human_verified,
Garage4_001878#1,Garage4_001878,Garage4,indoor_garage,1878,62.62414825009182,1,624.523926,408.531311,684.02478,581.606934,639.399139,434.492654,669.149566,512.376685,170,115,179,137,7.208984,valid_depth,conf1,164,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Garage4_001878#2,Garage4_001878,Garage4,indoor_garage,1878,62.62414825009182,2,281.333332,404.333328,303.333332,436.333328,286.833332,409.133328,297.833332,423.533328,76,109,80,113,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,uncertain,worn_unknown,true,uncertain,heavy,uncertain,true,true,helmet_auto_worn_unknown,
Garage4_001914#1,Garage4_001914,Garage4,indoor_garage,1914,63.82461187499575,1,637.18103,406.887543,699.914185,561.325745,652.864319,430.053273,684.230896,499.550464,174,114,183,134,8.28125,valid_depth,conf1,80,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Garage4_001914#2,Garage4_001914,Garage4,indoor_garage,1914,63.82461187499575,2,541.414124,410.956787,604.745178,533.046753,557.246887,429.270282,588.912415,484.210767,148,114,158,130,9.492188,valid_depth,conf1,16,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Side,none,none,true,true,gpt_prelabel,
Garage4_001980#1,Garage4_001980,Garage4,indoor_garage,1980,66.02546179201454,1,420.486053,401.188599,485.164581,554.092651,436.655685,424.124207,468.994949,492.93103,116,113,126,132,8.296875,valid_depth,conf2,129,18,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_001980#2,Garage4_001980,Garage4,indoor_garage,1980,66.02546179201454,2,653.182373,409.463928,689.698425,530.360046,662.311386,427.598346,680.569412,482.001599,176,114,182,129,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_001992#1,Garage4_001992,Garage4,indoor_garage,1992,66.42561633395962,1,415.329651,401.435852,477.513916,562.589172,430.875717,425.60885,461.96785,498.127844,114,113,124,133,7.714844,valid_depth,conf2,153,32,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_001992#2,Garage4_001992,Garage4,indoor_garage,1992,66.42561633395962,2,643.536987,407.743378,685.259399,525.967651,653.96759,425.477019,674.828796,478.677942,174,113,180,128,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002010#1,Garage4_002010,Garage4,indoor_garage,2010,67.02584820915945,1,386.633148,399.827179,456.338837,579.827759,404.05957,426.827266,438.912415,507.827527,107,113,118,136,7.046875,valid_depth,conf2,217,164,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,human_verified,
Garage4_002010#2,Garage4_002010,Garage4,indoor_garage,2010,67.02584820915945,2,631.862366,401.049225,665.369934,518.727783,640.239258,418.701009,656.993042,471.65636,170,111,176,126,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,none,true,true,human_verified,
Garage4_002010#3,Garage4_002010,Garage4,indoor_garage,2010,67.02584820915945,3,316.333332,402.333328,345.333332,444.333328,323.583332,408.633328,338.083332,427.533328,86,108,91,115,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,heavy,uncertain,true,true,human_verified,
Garage4_002028#1,Garage4_002028,Garage4,indoor_garage,2028,67.62607995909639,1,366.936829,395.822296,442.034271,604.190002,385.711189,427.077452,423.25991,520.84292,102,113,113,139,6.226562,valid_depth,conf2,262,224,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_002028#2,Garage4_002028,Garage4,indoor_garage,2028,67.62607995909639,2,608.092224,404.301178,640.253479,512.390015,616.132538,420.514504,632.213165,469.15448,164,112,169,126,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Back,none,uncertain,true,true,human_verified,
Garage4_002028#3,Garage4_002028,Garage4,indoor_garage,2028,67.62607995909639,3,349.101746,408.555176,379.321472,500.782928,356.656678,422.389339,371.766541,463.891827,95,112,100,124,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,partial,uncertain,true,true,human_verified,
Garage4_002064#1,Garage4_002064,Garage4,indoor_garage,2064,68.82654379215091,1,300.106873,393.624847,401.686829,666.729309,325.501862,434.590516,376.29184,557.487524,86,115,101,149,4.71875,valid_depth,conf2,474,445,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,uncertain,true,true,gpt_prelabel,
Garage4_002064#2,Garage4_002064,Garage4,indoor_garage,2064,68.82654379215091,2,412.812408,407.035126,442.161102,516.983521,420.149582,423.527385,434.823929,473.004163,112,112,116,127,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,partial,none,true,true,human_verified,
Garage4_002064#3,Garage4_002064,Garage4,indoor_garage,2064,68.82654379215091,3,553.789612,402.572205,580.115417,507.971191,560.371063,418.382053,573.533966,465.811597,149,111,153,125,11.3125,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,human_verified,
Garage4_002076#1,Garage4_002076,Garage4,indoor_garage,2076,69.226698334096,1,270.118195,396.760071,383.911377,718.651611,298.56649,445.043802,355.463082,589.894995,79,118,95,158,4.148438,valid_depth,conf2,581,491,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_002076#2,Garage4_002076,Garage4,indoor_garage,2076,69.226698334096,2,426.402771,406.776489,469.251587,522.606262,437.114975,424.150955,458.539383,476.274353,116,113,123,128,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,human_verified,
Garage4_002076#3,Garage4_002076,Garage4,indoor_garage,2076,69.226698334096,3,532.283997,405.953888,561.780334,507.66037,539.658081,421.20986,554.40625,466.977777,143,112,148,125,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,human_verified,
Garage4_002088#1,Garage4_002088,Garage4,indoor_garage,2088,69.62685304204933,1,222.416473,392.501404,381.685181,719.24231,262.23365,441.51254,341.868004,588.545948,69,117,92,157,3.552734,valid_depth,conf2,760,667,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,false,absent,false,Facing,partial,none,true,true,gpt_prelabel,
Garage4_002088#2,Garage4_002088,Garage4,indoor_garage,2088,69.62685304204933,2,451.482147,410.325348,489.630981,527.134521,461.019356,427.846724,480.093773,480.410852,122,114,129,129,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002088#3,Garage4_002088,Garage4,indoor_garage,2088,69.62685304204933,3,515.833862,406.558167,546.000854,509.621216,523.37561,422.017624,538.459106,468.395996,139,112,144,125,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002100#1,Garage4_002100,Garage4,indoor_garage,2100,70.02700749994256,1,217.391602,375.270172,383.982422,719.548462,259.039307,426.911916,342.334717,581.837146,69,113,92,156,2.951172,valid_depth,conf2,901,864,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_002100#2,Garage4_002100,Garage4,indoor_garage,2100,70.02700749994256,2,473.048218,410.708954,513.634888,537.26123,483.194886,429.691795,503.488221,486.64032,128,114,135,130,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,human_verified,
Garage4_002100#3,Garage4_002100,Garage4,indoor_garage,2100,70.02700749994256,3,499.994934,406.466949,530.881531,512.125732,507.716583,422.315766,523.159882,469.862219,135,112,140,126,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,none,uncertain,true,true,human_verified,
Garage4_002112#1,Garage4_002112,Garage4,indoor_garage,2112,70.42716220906004,1,124.828125,373.944458,366.287598,719.286133,185.192993,425.745709,305.92273,581.149463,49,113,82,155,2.341797,valid_depth,conf2,1259,1171,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,false,absent,false,Facing,none,none,true,true,gpt_prelabel,
Garage4_002112#2,Garage4_002112,Garage4,indoor_garage,2112,70.42716220906004,2,489.428009,408.061981,553.075562,541.14502,505.339897,428.024437,537.163674,487.911804,134,114,144,131,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,human_verified,
Garage4_002112#3,Garage4_002112,Garage4,indoor_garage,2112,70.42716220906004,3,484.283997,401.613434,511.327332,516.401489,491.044831,418.831642,504.566498,470.486267,130,111,135,126,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Side,partial,none,true,true,human_verified,
Garage4_002124#1,Garage4_002124,Garage4,indoor_garage,2124,70.82731687510386,1,1.988159,371.98645,333.767822,719.570435,84.933075,424.124048,250.822906,580.536841,22,113,67,155,1.711914,valid_depth,conf2,1806,1605,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,false,absent,false,Facing,partial,none,true,true,gpt_prelabel,
Garage4_002124#2,Garage4_002124,Garage4,indoor_garage,2124,70.82731687510386,2,519.385376,408.879456,584.654907,546.642334,535.702759,429.543888,568.337524,491.537183,142,114,152,132,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002124#3,Garage4_002124,Garage4,indoor_garage,2124,70.82731687510386,3,472.365906,407.712799,504.87384,521.722229,480.492889,424.814213,496.746856,476.118457,128,113,133,127,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002136#1,Garage4_002136,Garage4,indoor_garage,2136,71.22747141704895,1,0.626839,362.869751,118.918213,719.391724,30.199682,416.348047,89.345369,576.782935,8,111,24,154,1.077148,valid_depth,conf2,662,136,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,false,absent,false,Facing,partial,none,true,true,gpt_prelabel,
Garage4_002136#2,Garage4_002136,Garage4,indoor_garage,2136,71.22747141704895,2,555.498596,405.180084,600.483521,554.352051,566.744827,427.555879,589.23729,494.683264,151,114,158,132,8.570312,valid_depth,conf1,35,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002136#3,Garage4_002136,Garage4,indoor_garage,2136,71.22747141704895,3,461.90799,406.326416,492.639679,523.390503,469.590912,423.886029,484.956757,476.564868,125,113,130,128,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage4_002220#1,Garage4_002220,Garage4,indoor_garage,2220,74.02855391707271,1,372.849731,405.501831,434.5242,561.333374,388.268348,428.876562,419.105583,499.000757,103,114,112,134,8,valid_depth,conf1,98,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,human_verified,
Garage4_002238#1,Garage4_002238,Garage4,indoor_garage,2238,74.62878587516025,1,342.557251,405.000641,399.614685,572.569519,356.82161,430.135973,385.350326,505.541968,95,114,103,135,7.199219,valid_depth,conf1,4,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,human_verified,
Garage4_002250#1,Garage4_002250,Garage4,indoor_garage,2250,75.02894049999304,1,314.510651,401.699432,392.535828,585.984253,334.016945,429.342155,373.029534,512.270325,89,114,100,137,6.875,valid_depth,conf1,135,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,absent,false,Facing,none,none,true,true,gpt_prelabel,
Pave1_000246#1,Pave1_000246,Pave1,outdoor_pavement_closed_road_sim,246,8.203155667055398,1,0.334007,289.675262,133.696777,719.269653,33.674699,354.114421,100.356084,547.431897,8,94,27,146,1.333984,valid_depth,conf1,326,,fallback_conf_ge_1,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,human_verified,
Pave1_000258#1,Pave1_000258,Pave1,outdoor_pavement_closed_road_sim,258,8.603309708181769,1,60.700752,306.646301,246.691498,719.572327,107.198439,368.585205,200.193812,554.401917,28,98,54,148,1.696289,valid_depth,conf2,1001,639,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Back,partial,none,true,true,human_verified,
Pave1_000276#1,Pave1_000276,Pave1,outdoor_pavement_closed_road_sim,276,9.20354100014083,1,181.312088,320.936096,413.880005,719.616394,239.454067,380.738141,355.738026,560.144275,63,101,95,150,2.175781,valid_depth,conf2,1088,759,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000336#1,Pave1_000336,Pave1,outdoor_pavement_closed_road_sim,336,11.20431216713041,1,656.184204,321.765747,878.531494,719.258423,711.771027,381.389648,822.944671,560.261353,189,101,220,150,1.871094,valid_depth,conf2,1025,814,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,partial,uncertain,true,true,human_verified,
Pave1_000336#2,Pave1_000336,Pave1,outdoor_pavement_closed_road_sim,336,11.20431216713041,2,369.927124,345.722595,487.895264,701.753601,399.419159,399.127246,458.403229,559.341199,106,106,123,150,3.503906,valid_depth,conf2,692,475,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,human_verified,
Pave1_000354#1,Pave1_000354,Pave1,outdoor_pavement_closed_road_sim,354,11.804543583188206,1,622.874756,329.888519,804.226929,719.366638,668.212799,388.310237,758.888886,563.57539,178,103,203,151,2.388672,valid_depth,conf2,1042,774,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000354#2,Pave1_000354,Pave1,outdoor_pavement_closed_road_sim,354,11.804543583188206,2,415.915649,346.460205,520.230835,669.960327,441.994445,394.985223,494.152038,540.560278,117,105,132,145,3.892578,valid_depth,conf2,521,86,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000366#1,Pave1_000366,Pave1,outdoor_pavement_closed_road_sim,366,12.204697833163664,1,594.534424,329.366821,766.496338,719.424133,637.524902,387.875418,723.50586,563.401208,170,103,193,151,2.765625,valid_depth,conf2,961,874,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,helmet_auto_worn_unknown,
Pave1_000366#2,Pave1_000366,Pave1,outdoor_pavement_closed_road_sim,366,12.204697833163664,2,412.173615,349.103149,505.209778,638.798828,435.432656,392.557501,481.950737,522.920556,116,104,129,140,4.103516,valid_depth,conf1,304,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000378#1,Pave1_000378,Pave1,outdoor_pavement_closed_road_sim,378,12.604852250078693,1,572.82373,336.967163,719.008423,717.82782,609.369903,394.096262,682.46225,565.483557,162,105,182,151,3.056641,valid_depth,conf2,815,720,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,helmet_auto_worn_unknown,
Pave1_000378#2,Pave1_000378,Pave1,outdoor_pavement_closed_road_sim,378,12.604852250078693,2,402.77002,349.212402,491.442688,625.373901,424.938187,390.636627,469.274521,514.909301,113,104,126,138,4.476562,valid_depth,conf1,234,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000396#1,Pave1_000396,Pave1,outdoor_pavement_closed_road_sim,396,13.205083667067811,1,548.563293,340.741089,672.44165,698.878174,579.532882,394.461652,641.472061,555.62334,154,105,172,149,3.615234,valid_depth,conf2,629,478,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000396#2,Pave1_000396,Pave1,outdoor_pavement_closed_road_sim,396,13.205083667067811,2,369.545685,346.572388,455.829163,594.805969,391.116555,383.807425,434.258293,495.512537,104,102,116,133,4.910156,valid_depth,conf2,254,125,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000414#1,Pave1_000414,Pave1,outdoor_pavement_closed_road_sim,414,13.805315167177469,1,512.587891,342.143646,628.886047,649.092957,541.66243,388.186043,599.811508,526.313233,144,103,160,141,4.261719,valid_depth,conf2,525,410,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000414#2,Pave1_000414,Pave1,outdoor_pavement_closed_road_sim,414,13.805315167177469,2,322.390625,344.896149,391.377808,580.37384,339.637421,380.217803,374.131012,486.182764,90,101,100,130,5.238281,valid_depth,conf2,245,124,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000432#1,Pave1_000432,Pave1,outdoor_pavement_closed_road_sim,432,14.405546750174835,1,489.677032,344.883118,581.368408,605.116577,512.599876,383.918137,558.445564,501.023193,136,102,149,134,4.910156,valid_depth,conf2,355,262,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000432#2,Pave1_000432,Pave1,outdoor_pavement_closed_road_sim,432,14.405546750174835,2,259.801849,341.073181,321.268616,574.722046,275.168541,376.120511,305.901924,481.2625,73,100,82,129,5.195312,valid_depth,conf1,91,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000444#1,Pave1_000444,Pave1,outdoor_pavement_closed_road_sim,444,14.805701083038002,1,193.953369,341.549072,304.545898,577.114258,221.601501,376.88385,276.897766,482.888184,59,100,74,129,5.244141,valid_depth,conf1,196,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Side,none,none,true,true,human_verified,
Pave1_000444#2,Pave1_000444,Pave1,outdoor_pavement_closed_road_sim,444,14.805701083038002,2,478.127563,344.866638,558.180298,587.392151,498.140747,381.245465,538.167114,490.381946,132,101,144,131,5.425781,valid_depth,conf2,330,253,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000456#1,Pave1_000456,Pave1,outdoor_pavement_closed_road_sim,456,15.205855542095378,1,132.651169,340.381714,269.439606,594.987488,166.848278,378.57258,235.242497,493.145178,44,100,63,132,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,3-6,manual_distance_band,false,true,true,worn_secured,true,Facing,none,none,true,true,human_verified,
Pave1_000456#2,Pave1_000456,Pave1,outdoor_pavement_closed_road_sim,456,15.205855542095378,2,461.309052,349.460999,549.537476,575.688721,483.366158,383.395157,527.48037,485.197632,128,102,141,130,5.566406,valid_depth,conf1,234,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000468#1,Pave1_000468,Pave1,outdoor_pavement_closed_road_sim,468,15.606010042130947,1,136.375549,339.876495,232.683563,602.67041,160.452552,379.295582,208.60656,497.552844,42,101,56,133,4.816406,valid_depth,conf2,358,99,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,human_verified,
Pave1_000468#2,Pave1_000468,Pave1,outdoor_pavement_closed_road_sim,468,15.606010042130947,2,469.391113,346.853149,543.482727,553.661377,487.914017,377.874383,524.959823,470.938086,130,100,140,126,6.199219,valid_depth,conf2,207,139,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000480#1,Pave1_000480,Pave1,outdoor_pavement_closed_road_sim,480,16.006164458114654,1,101.572746,336.481171,215.422699,632.324158,130.035234,380.857619,186.960211,513.986963,34,101,50,138,4.515625,valid_depth,conf2,412,48,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_000480#2,Pave1_000480,Pave1,outdoor_pavement_closed_road_sim,480,16.006164458114654,2,470.689545,349.805908,536.758667,547.321899,487.206825,379.433307,520.241386,468.315503,129,101,139,125,6.582031,valid_depth,conf1,157,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000492#1,Pave1_000492,Pave1,outdoor_pavement_closed_road_sim,492,16.406318792141974,1,95.241165,334.439728,221.051483,635.52063,126.693744,379.601863,189.598904,515.088269,33,101,51,138,4.234375,valid_depth,conf2,462,1,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_000492#2,Pave1_000492,Pave1,outdoor_pavement_closed_road_sim,492,16.406318792141974,2,464.343109,349.894043,536.090698,531.55719,482.280006,377.143515,518.153801,458.891931,128,100,139,123,6.832031,valid_depth,conf2,129,1,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Pave1_000516#1,Pave1_000516,Pave1,outdoor_pavement_closed_road_sim,516,17.206627833191305,1,152.516235,336.880829,263.788269,695.373169,180.334244,390.65468,235.97026,551.976233,48,104,63,148,5.636719,valid_depth,conf2,363,12,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Side,none,none,true,true,gpt_prelabel,
Pave1_000516#2,Pave1_000516,Pave1,outdoor_pavement_closed_road_sim,516,17.206627833191305,2,466.757324,355.36145,517.154175,511.872162,479.356537,378.838057,504.554962,449.267877,127,101,135,120,7.09375,valid_depth,conf1,7,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,helmet_auto_worn_unknown,
Pave1_000540#1,Pave1_000540,Pave1,outdoor_pavement_closed_road_sim,540,18.006936667021364,1,217.161255,335.838806,351.67218,719.558838,250.788986,393.396811,318.044449,566.070825,66,104,85,151,3.117188,valid_depth,conf2,778,593,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,none,none,true,true,gpt_prelabel,
Pave1_000540#2,Pave1_000540,Pave1,outdoor_pavement_closed_road_sim,540,18.006936667021364,2,427.470795,351.359467,467.562103,500.38092,437.493622,373.712685,457.539276,440.772339,116,99,123,118,8.085938,valid_depth,conf1,15,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Side,none,none,true,true,helmet_auto_worn_unknown,
